"qseqid","sseqid","log2FoldChange","lfcSE","padj","function.","external_gene_name"
"104436022","AT5G17420",-1.47283606607922,0.262099067523601,5.27570006574681e-07,"Cellulose synthase family protein [Source:NCBI gene (formerly Entrezgene);Acc:831608]","IRX3"
"104436023","AT5G17420",-1.32588027133893,0.299503661396102,0.000127529231762346,"Cellulose synthase family protein [Source:NCBI gene (formerly Entrezgene);Acc:831608]","IRX3"
"104436032","AT5G02780",2.07438373210378,0.638701511297023,0.00763877892895036,"glutathione transferase lambda 1 [Source:NCBI gene (formerly Entrezgene);Acc:831800]","GSTL1"
"104436063","AT2G37300",-1.01139947357035,0.324754507043644,0.0111750637438964,"transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:818307]","ABCI16"
"104436083","AT4G37360",3.1663368115017,1.08074363040777,0.0184071639112971,"cytochrome P450, family 81, subfamily D, polypeptide 2 [Source:NCBI gene (formerly Entrezgene);Acc:829890]","CYP81D2"
"104436093","AT2G24230",-1.00837698232694,0.239584784975027,0.000301278855900151,"Leucine-rich repeat protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:816957]","AT2G24230"
"104436110","AT2G24280",-1.55979007835061,0.288875857484338,1.60882530323603e-06,"alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:816963]","AT2G24280"
"104436127","AT2G07690",-1.82914231300614,0.432602329980129,0.000279611714170825,"Minichromosome maintenance (MCM2/3/5) family protein [Source:NCBI gene (formerly Entrezgene);Acc:815415]","MCM5"
"104436140","AT5G02640",-1.59216618874997,0.350898495768325,8.08393439235731e-05,"","AT5G02640"
"104436149","AT5G25220",1.20775696261386,0.200592381687052,6.02568703624507e-08,"homeobox protein knotted-1-like 3 [Source:NCBI gene (formerly Entrezgene);Acc:832593]","KNAT3"
"104436154","AT3G46920",-2.95334104367663,0.702378863225046,0.000306387053369257,"kinase superfamily with octicosapeptide/Phox/Bem1p domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:823845]","AT3G46920"
"104436163","AT2G12646",-2.04917422918256,0.365688485429331,5.73476904418391e-07,"PLATZ transcription factor family protein [Source:NCBI gene (formerly Entrezgene);Acc:3768403]","AT2G12646"
"104436224","AT5G25830",-1.75875958712398,0.625870780178956,0.024955839279708,"GATA transcription factor 12 [Source:NCBI gene (formerly Entrezgene);Acc:832652]","GATA12"
"104436225","AT4G29130",1.75949735991056,0.440190674585227,0.000662966029207564,"hexokinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:829034]","HXK1"
"104436227","AT5G25930",-1.08449231916747,0.334023694241935,0.00766375305880329,"kinase family with leucine-rich repeat domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:832662]","AT5G25930"
"104436243","AT1G52190",3.36613038762592,1.14350973212456,0.0177579359533145,"Major facilitator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:841649]","AT1G52190"
"104436252","AT5G11580",1.20814717453575,0.124821164120999,1.58289986857138e-19,"Regulator of chromosome condensation (RCC1) family protein [Source:NCBI gene (formerly Entrezgene);Acc:831030]","AT5G11580"
"104436270","AT4G29220",1.03461025202095,0.27180198412017,0.00129771200484429,"phosphofructokinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:829043]","PFK1"
"104436271","AT2G25890",2.87610085869504,0.42970962929931,1.21105838729828e-09,"Oleosin family protein [Source:NCBI gene (formerly Entrezgene);Acc:817130]","AT2G25890"
"104436286","AT3G02750",-2.16793373601198,0.464757246473048,4.71515640679085e-05,"Protein phosphatase 2C family protein [Source:NCBI gene (formerly Entrezgene);Acc:820909]","AT3G02750"
"104436291","AT1G17710",-2.24246412954506,0.511448810357256,0.000150662243146643,"Pyridoxal phosphate phosphatase-related protein [Source:NCBI gene (formerly Entrezgene);Acc:838347]","PEPC1"
"104436294","AT4G26570",1.12639769980751,0.301210275342843,0.0016300593954333,"calcineurin B-like 3 [Source:NCBI gene (formerly Entrezgene);Acc:828764]","CBL3"
"104436298","AT4G33010",-1.55072167881427,0.297996947931683,4.13998436236064e-06,"glycine decarboxylase P-protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:829438]","GLDP1"
"104436303","AT2G46210",-1.67076375089972,0.31196553162505,1.99352409401271e-06,"Fatty acid/sphingolipid desaturase [Source:NCBI gene (formerly Entrezgene);Acc:819228]","SLD2"
"104436305","AT5G11890",-1.92586746606416,0.317515396494695,4.72457413213828e-08,"harpin-induced protein [Source:NCBI gene (formerly Entrezgene);Acc:831062]","EMB3135"
"104436315","AT5G11930",-1.20831761835873,0.376702014486895,0.00858128190000058,"Thioredoxin superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831066]","AT5G11930"
"104436316","AT2G26150",1.17134011521854,0.284978133573416,0.000438503588665983,"heat shock transcription factor A2 [Source:NCBI gene (formerly Entrezgene);Acc:817155]","HSFA2"
"104436317","AT2G26170",2.50444568497586,0.321814198847786,8.23796856605009e-13,"cytochrome P450, family 711, subfamily A, polypeptide 1 [Source:NCBI gene (formerly Entrezgene);Acc:817157]","CYP711A1"
"104436331","AT5G12020",5.45092413095523,0.579514627686684,1.88839610273507e-18,"17.6 kDa class II heat shock protein [Source:NCBI gene (formerly Entrezgene);Acc:831075]","HSP17.6II"
"104436335","AT5G12080",-1.00303766047293,0.24404333075514,0.00043853957600273,"mechanosensitive channel of small conductance-like 10 [Source:NCBI gene (formerly Entrezgene);Acc:831081]","MSL10"
"104436343","AT5G35550",-1.06856054766092,0.403794774040727,0.037195876828002,"Duplicated homeodomain-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:833520]","TT2"
"104436346","AT3G13540",-2.87813850036423,0.499603650364179,2.49123736167265e-07,"myb domain protein 5 [Source:NCBI gene (formerly Entrezgene);Acc:820556]","MYB5"
"104436349","AT1G02180",-1.77311688936025,0.353773579184807,1.02078031956725e-05,"ferredoxin-like protein [Source:NCBI gene (formerly Entrezgene);Acc:839543]","AT1G02180"
"104436362","AT4G33160",-1.46965246678026,0.207548657728796,1.03549789775472e-10,"F-box family protein [Source:NCBI gene (formerly Entrezgene);Acc:829453]","AT4G33160"
"104436371","AT3G14310",1.7032746559786,0.558872460591496,0.0134039211078152,"pectin methylesterase 3 [Source:NCBI gene (formerly Entrezgene);Acc:820651]","PME3"
"104436378","AT5G20860",-1.22831178512184,0.364976903380556,0.00538557262668923,"Plant invertase/pectin methylesterase inhibitor superfamily [Source:NCBI gene (formerly Entrezgene);Acc:832209]","AT5G20860"
"104436379","AT5G20850",-1.1738471231788,0.267674220422407,0.000150299784688283,"RAS associated with diabetes protein 51 [Source:NCBI gene (formerly Entrezgene);Acc:832208]","RAD51"
"104436385","AT5G20830",-1.9988742083606,0.167242670080581,8.5228835013376e-30,"sucrose synthase 1 [Source:NCBI gene (formerly Entrezgene);Acc:832206]","SUS1"
"104436389","AT3G26060",-1.16783691338838,0.256647473138189,7.67123951127126e-05,"Thioredoxin superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:822203]","PRXQ"
"104436391","AT1G74960",-1.46728096610215,0.283300621020057,4.65347740681821e-06,"fatty acid biosynthesis 1 [Source:NCBI gene (formerly Entrezgene);Acc:843835]","FAB1"
"104436396","AT3G42950",-1.02523404951113,0.180864282177515,4.06831975035975e-07,"Pectin lyase-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:823351]","AT3G42950"
"104436414","AT3G45310",-3.36518768300978,0.666045200189593,8.53109102027359e-06,"Cysteine proteinases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:823669]","AT3G45310"
"104436420","AT2G06025",1.67247623863939,0.597441168788817,0.0256425304944197,"Acyl-CoA N-acyltransferases (NAT) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:815157]","AT2G06025"
"104436487","AT4G29720",-1.13119474195113,0.365858055707321,0.0118950469876539,"polyamine oxidase 5 [Source:NCBI gene (formerly Entrezgene);Acc:829093]","PAO5"
"104436514","AT4G26220",-4.3132402431185,0.909160604815776,3.36384564554474e-05,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:828728]","AT4G26220"
"104436518","AT4G29420",1.06003324285688,0.292204074194959,0.00236617538327949,"F-box/RNI-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:829063]","AT4G29420"
"104436535","AT4G37780",3.76024976693813,0.618899318757118,4.4601082944925e-08,"myb domain protein 87 [Source:NCBI gene (formerly Entrezgene);Acc:829934]","MYB87"
"104436540","AT5G02370",-1.20274387807481,0.249598343997459,2.42105158697366e-05,"ATP binding microtubule motor family protein [Source:NCBI gene (formerly Entrezgene);Acc:831740]","AT5G02370"
"104436546","AT4G29240",-1.09364656225558,0.321381452608342,0.0047961465053091,"Leucine-rich repeat (LRR) family protein [Source:NCBI gene (formerly Entrezgene);Acc:829045]","AT4G29240"
"104436555","AT2G19860",1.56151691901538,0.406462899708026,0.00114802845187353,"hexokinase 2 [Source:NCBI gene (formerly Entrezgene);Acc:816505]","HXK2"
"104436587","AT2G37640",-1.22289581340752,0.231977279969462,2.97876432968619e-06,"Barwin-like endoglucanases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:818341]","EXP3"
"104436600","AT1G15260",-1.17243433887842,0.262174973923331,0.000106222774514963,"LOW protein: ATP-dependent RNA helicase-like protein [Source:NCBI gene (formerly Entrezgene);Acc:838093]","AT1G15260"
"104436604","AT4G32350",-1.08531749405908,0.264490942760225,0.000449595897425484,"Regulator of Vps4 activity in the MVB pathway protein [Source:NCBI gene (formerly Entrezgene);Acc:829369]","AT4G32350"
"104436612","AT3G24500",1.04558593016699,0.324377292422807,0.00819782129449108,"multiprotein bridging factor 1C [Source:NCBI gene (formerly Entrezgene);Acc:822041]","MBF1C"
"104436616","AT4G13345",-1.7457822401308,0.430232376512528,0.000532385400026747,"Serinc-domain containing serine and sphingolipid biosynthesis protein [Source:NCBI gene (formerly Entrezgene);Acc:826965]","MEE55"
"104436622","AT3G24420",-1.58176026173642,0.52049231843183,0.0137478624689441,"alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:822032]","AT3G24420"
"104436623","AT3G24420",-1.14821862694568,0.26410729416099,0.000174692651759928,"alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:822032]","AT3G24420"
"104436628","AT4G13370",-2.31208936505501,0.33861883251455,5.34814762642004e-10,"serine/arginine repetitive matrix protein, putative (DUF936) [Source:NCBI gene (formerly Entrezgene);Acc:826968]","AT4G13370"
"104436634","AT2G26730",-1.21257801137007,0.319629435281923,0.001358448307479,"Leucine-rich repeat protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:817214]","AT2G26730"
"104436636","AT5G19970",-1.91693459032054,0.484503217267877,0.000766222538679203,"GRAS family transcription factor family protein [Source:NCBI gene (formerly Entrezgene);Acc:832119]","AT5G19970"
"104436681","AT5G60020",-1.6906970894171,0.382165151947547,0.000129088465282508,"laccase 17 [Source:NCBI gene (formerly Entrezgene);Acc:836124]","LAC17"
"104436711","AT4G30860",-1.96743066737796,0.410516328201901,2.71548255440165e-05,"SET domain group 4 [Source:NCBI gene (formerly Entrezgene);Acc:829210]","SDG4"
"104436717","AT2G23910",-1.28715198651813,0.382254228129648,0.00535557833246318,"NAD(P)-binding Rossmann-fold superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:816923]","AT2G23910"
"104436728","AT1G03210",-2.18845289362203,0.616682963957459,0.00304155797233208,"Phenazine biosynthesis PhzC/PhzF protein [Source:NCBI gene (formerly Entrezgene);Acc:838493]","AT1G03210"
"104436729","AT1G03210",2.96856993262087,0.573235547290317,4.66395175425869e-06,"Phenazine biosynthesis PhzC/PhzF protein [Source:NCBI gene (formerly Entrezgene);Acc:838493]","AT1G03210"
"104436736","AT5G42030",-1.81945316761162,0.32921927190121,8.52421253998435e-07,"ABL interactor-like protein 4 [Source:NCBI gene (formerly Entrezgene);Acc:834208]","ABIL4"
"104436746","AT4G28950",-1.7229602401639,0.275065629667532,1.53856058035715e-08,"RHO-related protein from plants 9 [Source:NCBI gene (formerly Entrezgene);Acc:829016]","ROP9"
"104436819","AT5G36930",1.52719259409089,0.475680159022986,0.00850994542248053,"Disease resistance protein (TIR-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:833662]","AT5G36930"
"104436826","AT4G23160",-2.06878310262581,0.565337846928358,0.00213284725103953,"cysteine-rich RECEPTOR-like kinase [Source:NCBI gene (formerly Entrezgene);Acc:828415]","CRK8"
"104436828","AT2G10940",-4.05480026639997,0.985832117151147,0.000434254086456335,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:815558]","AT2G10940"
"104436881","AT3G06778",-1.13964659825304,0.324238570642916,0.00338323452715462,"Chaperone DnaJ-domain superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:5007987]","AT3G06778"
"104436903","AT3G47110",1.3749728003538,0.383516055137258,0.00271500636736867,"Leucine-rich repeat protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:823864]","AT3G47110"
"104436934","AT5G25560",1.66073232499089,0.232477978748717,6.89598009917045e-11,"CHY-type/CTCHY-type/RING-type Zinc finger protein [Source:NCBI gene (formerly Entrezgene);Acc:832631]","AT5G25560"
"104436935","AT5G11460",-1.04831537244654,0.198063555020061,2.68879971421032e-06,"","AT5G11460"
"104436938","AT5G25580",-2.5440022495582,0.421026991247539,5.36331289495381e-08,"","AT5G25580"
"104436944","AT2G25737",-1.39914454797864,0.318032814241715,0.000142355039604939,"Sulfite exporter TauE/SafE family protein [Source:NCBI gene (formerly Entrezgene);Acc:817116]","AT2G25737"
"104436967","AT5G44030",-1.63662010504624,0.248959844363758,2.47534314918524e-09,"cellulose synthase A4 [Source:NCBI gene (formerly Entrezgene);Acc:834426]","CESA4"
"104437008","AT5G44040",-2.08531542891538,0.274790010672927,3.32623757967975e-12,"eisosome SEG2-like protein [Source:NCBI gene (formerly Entrezgene);Acc:834427]","AT5G44040"
"104437014","AT5G20280",1.59359537937338,0.277038216267263,2.60193937170347e-07,"sucrose phosphate synthase 1F [Source:NCBI gene (formerly Entrezgene);Acc:832150]","SPS1F"
"104437016","AT5G25320",2.46188175393509,0.649771770868254,0.00137947284599946,"ACT-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:832604]","AT5G25320"
"104437029","AT3G13950",-2.98162832968325,0.428867551904821,2.43722238484138e-10,"ankyrin [Source:NCBI gene (formerly Entrezgene);Acc:820608]","AT3G13950"
"104437033","AT4G32330",-1.28025197532618,0.228533776143444,5.77614914977429e-07,"TPX2 (targeting protein for Xklp2) protein family [Source:NCBI gene (formerly Entrezgene);Acc:829367]","AT4G32330"
"104437038","AT2G26660",2.13887521215708,0.536929053843227,0.000695442234131682,"SPX domain-containing protein 2 (SPX2) [Source:NCBI gene (formerly Entrezgene);Acc:817207]","SPX2"
"104437041","AT5G59260",-1.3153554169825,0.257240732292455,6.34378580009209e-06,"Concanavalin A-like lectin protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:836044]","AT5G59260"
"104437044","AT5G55830",1.10693952066367,0.426254505747615,0.0418462174055034,"Concanavalin A-like lectin protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:835677]","AT5G55830"
"104437050","AT4G32400",1.1723794455243,0.350775727641716,0.00578154539080192,"Mitochondrial substrate carrier family protein [Source:NCBI gene (formerly Entrezgene);Acc:829375]","SHS1"
"104437058","AT3G15680",-2.00342191611765,0.450321623697854,0.000116549304546757,"Ran BP2/NZF zinc finger-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:820811]","AT3G15680"
"104437065","AT4G32460",-1.59908816148904,0.476672881385424,0.00556894950200137,"choice-of-anchor C domain protein, putative (Protein of unknown function, DUF642) [Source:NCBI gene (formerly Entrezgene);Acc:829381]","AT4G32460"
"104437069","AT4G30380",-1.10847712049315,0.421884683704907,0.0389410917286316,"Barwin-related endoglucanase [Source:NCBI gene (formerly Entrezgene);Acc:829161]","AT4G30380"
"104437083","AT5G25530",-1.31976256266491,0.483564112190225,0.030464146685202,"DNAJ heat shock family protein [Source:NCBI gene (formerly Entrezgene);Acc:832628]","AT5G25530"
"104437109","AT4G31820",-1.85743957099108,0.251044452214342,1.23058869548041e-11,"Phototropic-responsive NPH3 family protein [Source:NCBI gene (formerly Entrezgene);Acc:829311]","ENP"
"104437116","AT1G28200",-1.06868506113187,0.236438641148705,8.71060014888997e-05,"FH interacting protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:839714]","FIP1"
"104437131","AT4G34131",-1.28327104336433,0.259912073561029,1.43169534214694e-05,"UDP-glucosyl transferase 73B3 [Source:NCBI gene (formerly Entrezgene);Acc:829559]","UGT73B3"
"104437139","AT2G24270",1.07361758455882,0.184335771473977,1.75962862390099e-07,"aldehyde dehydrogenase 11A3 [Source:NCBI gene (formerly Entrezgene);Acc:816962]","ALDH11A3"
"104437152","AT2G17270",-1.60914357140619,0.361739922803013,0.000116722855702799,"phosphate transporter 3;3 [Source:NCBI gene (formerly Entrezgene);Acc:816233]","PHT3;3"
"104437155","AT1G27170",-1.63615462589112,0.52580572068679,0.0112610147252665,"transmembrane receptors / ATP binding protein [Source:NCBI gene (formerly Entrezgene);Acc:839606]","AT1G27170"
"104437156","AT2G04160",-1.05333468398126,0.332578896291978,0.0096267071282171,"Subtilisin-like serine endopeptidase family protein [Source:NCBI gene (formerly Entrezgene);Acc:814953]","AIR3"
"104437162","AT4G12680",2.33219002817345,0.569698422828852,0.000465721415471226,"transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:826880]","AT4G12680"
"104437182","AT4G30360",-1.20818403552283,0.472994305093078,0.0460552578906966,"cyclic nucleotide-gated channel 17 [Source:NCBI gene (formerly Entrezgene);Acc:829159]","CNGC17"
"104437219","AT5G54160",-1.10754174687423,0.222508766731837,1.19327609821698e-05,"O-methyltransferase 1 [Source:NCBI gene (formerly Entrezgene);Acc:835504]","OMT1"
"104437239","AT3G02920",-2.3912039946076,0.404316946033441,1.08178400628294e-07,"Replication protein A, subunit RPA32 [Source:NCBI gene (formerly Entrezgene);Acc:821187]","RPA32B"
"104437240","AT1G22640",-2.15362338527844,0.331600818276375,3.99466050660563e-09,"myb domain protein 3 [Source:NCBI gene (formerly Entrezgene);Acc:838870]","MYB3"
"104437244","AT2G24440",-1.06924976807253,0.233661004229996,6.88074379532725e-05,"selenium binding protein [Source:NCBI gene (formerly Entrezgene);Acc:816980]","AT2G24440"
"104437246","AT1G16810",1.88165795122181,0.307573383627563,3.50983434527458e-08,"7-dehydrocholesterol reductase-like protein [Source:NCBI gene (formerly Entrezgene);Acc:838252]","AT1G16810"
"104437265","AT5G24470",1.95195010864522,0.300532389113833,3.99222932721028e-09,"two-component response regulator-like protein [Source:NCBI gene (formerly Entrezgene);Acc:832518]","PRR5"
"104437268","AT4G31330",-3.29120041327769,0.662213186128971,1.23239664494023e-05,"transmembrane protein, putative (Protein of unknown function, DUF599) [Source:NCBI gene (formerly Entrezgene);Acc:829260]","AT4G31330"
"104437279","AT4G31140",1.00538810602973,0.196631429901375,6.34821301789476e-06,"O-Glycosyl hydrolases family 17 protein [Source:NCBI gene (formerly Entrezgene);Acc:829242]","AT4G31140"
"104437310","AT1G73280",-3.64251378539332,0.395458784963775,1.09994264791111e-17,"serine carboxypeptidase-like 3 [Source:NCBI gene (formerly Entrezgene);Acc:843662]","scpl3"
"104437317","AT3G10700",-1.08840204117051,0.14061732966659,1.11431295529423e-12,"galacturonic acid kinase [Source:NCBI gene (formerly Entrezgene);Acc:820239]","GalAK"
"104437320","AT5G57290",-1.7092155193472,0.279377022157315,3.50983434527458e-08,"60S acidic ribosomal protein family [Source:NCBI gene (formerly Entrezgene);Acc:835834]","AT5G57290"
"104437322","AT4G25810",-1.98155849713835,0.782709526935931,0.0483893161683364,"xyloglucan endotransglycosylase 6 [Source:NCBI gene (formerly Entrezgene);Acc:828686]","XTR6"
"104437328","AT2G18980",-3.58808282130439,1.01677052501999,0.00323515884455946,"Peroxidase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:816415]","AT2G18980"
"104437375","AT5G57480",3.10208978993197,0.349292891585571,1.77984359644072e-16,"P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:835852]","AT5G57480"
"104437376","AT4G27670",4.70935621863812,0.860599472060688,1.11798120850339e-06,"heat shock protein 21 [Source:NCBI gene (formerly Entrezgene);Acc:828881]","HSP21"
"104437377","AT5G57480",5.74175768396988,1.47659618274629,0.000976705857737374,"P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:835852]","AT5G57480"
"104437387","AT5G57440",-1.28710362263504,0.255287644039632,8.95702732471136e-06,"Haloacid dehalogenase-like hydrolase (HAD) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:835849]","GS1"
"104437406","AT3G45070",-2.63427477839002,0.635708899445823,0.000385195846165703,"P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:823642]","AT3G45070"
"104437409","AT1G33540",-3.35364471479936,0.359837085045206,4.21290587073854e-18,"serine carboxypeptidase-like 18 [Source:NCBI gene (formerly Entrezgene);Acc:840248]","scpl18"
"104437416","AT2G18910",-1.93083707396726,0.330170265612119,1.54951775151092e-07,"hydroxyproline-rich glycoprotein family protein [Source:NCBI gene (formerly Entrezgene);Acc:816407]","AT2G18910"
"104437424","AT2G18960",2.37439993594362,0.291682675904882,6.1444648703922e-14,"H[+]-ATPase 1 [Source:NCBI gene (formerly Entrezgene);Acc:816413]","HA1"
"104437426","AT4G25910",-1.14451443533462,0.307671342630268,0.00174637564194445,"NFU domain protein 3 [Source:NCBI gene (formerly Entrezgene);Acc:828697]","NFU3"
"104437427","AT2G18980",-2.62123106083038,0.477652536285038,1.03589244786468e-06,"Peroxidase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:816415]","AT2G18980"
"104437431","AT5G52450",-1.08972394384369,0.422183286333206,0.0433474405952925,"MATE efflux family protein [Source:NCBI gene (formerly Entrezgene);Acc:835321]","AT5G52450"
"104437447","AT5G57670",-2.33125381286558,0.50745017083862,6.3889589029598e-05,"Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:835873]","AT5G57670"
"104437451","AT5G57685",-1.02564061911811,0.382564066173045,0.0342169297671197,"glutamine dumper 3 [Source:NCBI gene (formerly Entrezgene);Acc:835875]","GDU3"
"104437464","AT1G03210",-1.50447722832317,0.298772935982767,9.22314915172375e-06,"Phenazine biosynthesis PhzC/PhzF protein [Source:NCBI gene (formerly Entrezgene);Acc:838493]","AT1G03210"
"104437468","AT1G03210",1.52613955946919,0.52963352967382,0.0208363578470016,"Phenazine biosynthesis PhzC/PhzF protein [Source:NCBI gene (formerly Entrezgene);Acc:838493]","AT1G03210"
"104437470","AT1G03210",-1.465321487863,0.50990242671241,0.0212174583839428,"Phenazine biosynthesis PhzC/PhzF protein [Source:NCBI gene (formerly Entrezgene);Acc:838493]","AT1G03210"
"104437505","AT5G53550",-1.3716989684965,0.343443197707885,0.00067089633772743,"YELLOW STRIPE like 3 [Source:NCBI gene (formerly Entrezgene);Acc:835437]","YSL3"
"104437507","AT4G30845",-2.77966888215325,0.832882484392521,0.0058664216338602,"DNA-directed RNA polymerase subunit beta [Source:NCBI gene (formerly Entrezgene);Acc:5008173]","AT4G30845"
"104437543","AT5G58000",-1.45500855779517,0.247907246272525,1.38557693262918e-07,"Reticulon family protein [Source:NCBI gene (formerly Entrezgene);Acc:835911]","AT5G58000"
"104437553","AT4G30960",1.29152711795506,0.178432528192727,3.62480837153365e-11,"SOS3-interacting protein 3 [Source:NCBI gene (formerly Entrezgene);Acc:829221]","SIP3"
"104437558","AT4G27745",-1.0766194519986,0.35395220795805,0.0136387708792175,"Yippee family putative zinc-binding protein [Source:NCBI gene (formerly Entrezgene);Acc:3770406]","AT4G27745"
"104437598","AT2G25000",-1.13647652116032,0.328812670927883,0.00405809735882451,"WRKY DNA-binding protein 60 [Source:NCBI gene (formerly Entrezgene);Acc:817039]","WRKY60"
"104437604","AT2G25140",1.38360036162805,0.155084483076675,1.24711622684562e-16,"casein lytic proteinase B4 [Source:NCBI gene (formerly Entrezgene);Acc:817052]","CLPB4"
"104437630","AT5G24320",-1.31543137540493,0.382760940101403,0.00432273704157942,"Transducin/WD40 repeat-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:832502]","AT5G24320"
"104437637","AT2G25270",-1.27619481428572,0.281311354971968,8.10265954167569e-05,"transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:817065]","AT2G25270"
"104437654","AT3G01190",1.39843476143638,0.29577773599748,3.60273867282623e-05,"Peroxidase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821314]","AT3G01190"
"104437656","AT4G32140",-1.14624030222246,0.181710663656981,1.19722880840212e-08,"EamA-like transporter family [Source:NCBI gene (formerly Entrezgene);Acc:829346]","AT4G32140"
"104437665","AT4G32290",-1.35892275589618,0.387790806559882,0.0034968879696993,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein [Source:NCBI gene (formerly Entrezgene);Acc:829363]","AT4G32290"
"104437666","AT4G32295",-1.30058711835542,0.20775685604249,1.56616277946834e-08,"histone acetyltransferase [Source:NCBI gene (formerly Entrezgene);Acc:829364]","AT4G32295"
"104437667","AT5G53050",-1.45834153863776,0.238164743673258,3.4087427583464e-08,"alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:835385]","AT5G53050"
"104437692","AT5G11420",-2.48612397413045,0.710554835046625,0.00355116174556035,"transmembrane protein, putative (Protein of unknown function, DUF642) [Source:NCBI gene (formerly Entrezgene);Acc:831013]","AT5G11420"
"104437697","AT4G30380",-1.3893374359328,0.515908773068798,0.0333150619111492,"Barwin-related endoglucanase [Source:NCBI gene (formerly Entrezgene);Acc:829161]","AT4G30380"
"104437711","AT3G49260",-1.36312345469503,0.213457661322156,7.60682919682245e-09,"IQ-domain 21 [Source:NCBI gene (formerly Entrezgene);Acc:824087]","iqd21"
"104437717","AT1G15550",4.60601753792536,1.75349265704865,0.0389889225453133,"gibberellin 3-oxidase 1 [Source:NCBI gene (formerly Entrezgene);Acc:838125]","GA3OX1"
"104437724","AT5G25380",-1.36156806389883,0.346119195917376,0.00083337262035144,"cyclin a2;1 [Source:NCBI gene (formerly Entrezgene);Acc:832610]","CYCA2;1"
"104437739","AT5G25560",1.21566435913649,0.207087509892915,1.37772765997137e-07,"CHY-type/CTCHY-type/RING-type Zinc finger protein [Source:NCBI gene (formerly Entrezgene);Acc:832631]","AT5G25560"
"104437750","AT5G25590",-1.48701763935752,0.25410715594701,1.5208121934608e-07,"DNA ligase (DUF630 and DUF632) [Source:NCBI gene (formerly Entrezgene);Acc:832634]","AT5G25590"
"104437757","AT4G32730",-1.37877832139288,0.293618733829512,4.13993804876928e-05,"Homeodomain-like protein [Source:NCBI gene (formerly Entrezgene);Acc:829409]","PC-MYB1"
"104437758","AT5G19550",1.07740450574498,0.262783983401103,0.000455474782372526,"aspartate aminotransferase 2 [Source:NCBI gene (formerly Entrezgene);Acc:832075]","ASP2"
"104437773","AT2G25810",-1.36105214804701,0.377096819181546,0.00250691990278777,"tonoplast intrinsic protein 4;1 [Source:NCBI gene (formerly Entrezgene);Acc:817123]","TIP4;1"
"104437805","AT3G16500",1.21964879228675,0.415784524480888,0.0182481908834788,"phytochrome-associated protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:820898]","PAP1"
