"qseqid","sseqid","pident","length","mismatch","evalue","bitscore","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"104439496","AT1G27180",29.615,520,282,1.83e-36,152,21.6438798908524,-0.116885672404484,0.424683096050429,-0.275230338790327,0.783139279727255,0.888034526716239
"104439503","AT3G21465",65.714,35,12,1.26e-07,54.3,6.10596231463761,0.518458144795008,0.986738350338462,0.525426162484889,0.599286970189881,0.768901021598921
"104439509","AT5G03415",59.483,116,14,2.27e-29,123,722.688020625191,0.155376372819875,0.124747359539054,1.24552834940953,0.212937601401969,0.411942790509719
"104439527","AT1G59218",27.737,274,172,6.27e-15,79.3,1.08374431897598,-2.71515647245694,2.53618549507619,-1.07056699035942,0.284364172499156,NA
"104439530","AT3G19860",50,178,57,3.62e-29,110,70.8520070057387,0.404910233493111,0.411654377374732,0.983616975180414,0.325303875508914,0.538193290285562
"104439531","AT5G66210",49.398,166,29,1.17e-35,142,24.1018625040772,-0.40705605656936,0.512760003663269,-0.79385297929102,0.427281025971766,0.633679297360135
"104439538","AT5G03380",52.083,48,23,6.86e-08,56.2,6900.24948872207,-0.370330779880131,0.258122837295676,-1.4347075359935,0.151370455848031,0.327659674986172
"104439542","AT5G36930",37.158,366,202,3.11e-42,171,28.4994421727513,-0.287914406514854,0.376143869597874,-0.765436923969161,0.444011412885135,0.647758319563474
"104439552","AT2G24400",42.453,212,78,3.15e-29,108,1.79866273095351,2.69411644664517,1.91312619874926,1.40822725045869,0.159063789562707,NA
"104439557","AT4G31150",57.647,85,29,2.1e-10,62.8,129.557941114583,0.622225367960509,0.236892933347065,2.62661008570021,0.0086240091640313,0.03899876451773
"104439563","AT5G35400",47.059,119,57,1.37e-26,99,650.261917050995,0.186031580802666,0.158283654128494,1.17530506751915,0.239872687857844,0.444813531311865
"104439566","AT2G36950",30.144,209,79,6.02e-12,70.1,7.0695300258344,3.77079311678588,1.23662108206415,3.04927125331855,0.0022939725400337,0.0133494157835989
"104439567","AT5G07610",32.775,418,235,1.89e-48,170,359.048529011037,-0.08737809779746,0.184447815503157,-0.47372801656176,0.635693871942161,0.794701828746408
"104439568","AT5G07610",32.927,410,241,5.3e-53,182,216.892342895534,-0.344644189026081,0.170095168909453,-2.02618446623575,0.0427458848649487,0.13252069645343
"104439570","AT4G10310",47.734,331,149,2.13e-65,231,46.8976316252082,-1.30380066235827,0.640547217536617,-2.03544817097537,0.0418057985588953,0.130466271149625
"104439574","AT5G52970",57.843,102,9,1.26e-31,114,156.220141658997,-0.260924115470909,0.278782708530272,-0.935940815147711,0.349303661107345,0.562209143801452
"104439583","AT5G36930",41.216,148,86,2.52e-33,130,3.36886922672241,-3.10501221015541,1.26321715599616,-2.45801934799313,0.013970564725854,0.056869791609081
"104439587","AT3G09860",89.796,49,5,1.05e-23,97.1,1203.28254568297,-0.330778562739035,0.175951778662054,-1.87993872670281,0.0601164291653456,0.169755368576776
"104439588","AT3G07840",42.069,290,124,7.47e-71,237,7.49669733731026,0.860928392378857,0.916196066894265,0.939677022732966,0.347383254620816,0.560300696135478
"104439593","AT4G10310",47.432,331,150,1.69e-79,273,20.5417150115854,-2.21252192300727,0.613379697014851,-3.60710002919073,0.000309638315124225,0.00252452296335608
"104439595","AT4G34340",46.409,362,169,8.71e-90,297,829.987634170066,0.121777477094162,0.142262727663156,0.856004092530141,0.391995515741645,0.601126540035745
"104439601","AT5G46330",34.729,1051,596,1.18e-155,497,10.0095345196453,-0.709615518985774,0.957847341746934,-0.740844065706304,0.458787993326995,0.659572019344872
"104439602","AT4G20140",34.301,965,579,1.91e-132,435,1.98751247871214,-2.31291505945147,1.57224732060087,-1.47108856802983,0.141267166258357,NA
"104439604","AT5G03345",72.222,36,10,2.02e-21,63.5,1765.83621853507,-0.208178959995945,0.147076001699853,-1.41545158686587,0.156936133532742,0.335968279589125
"104439608","AT4G20740",61.864,708,263,0,860,425.48732424736,0.457705757246415,0.161361570395371,2.83652269945649,0.0045607736214267,0.0233610292338752
"104439609","AT4G30230",37.405,131,72,5.45e-15,73.2,31.9393549907111,-1.27614800951815,0.434560700600235,-2.93663924914397,0.00331789823760613,0.0180951782892868
"104439613","AT1G56190",41.176,119,68,3.12e-21,79.7,135.821439796076,0.0252951058734936,0.238350510892046,0.106125662491029,0.915482650394775,0.95944621834131
"104439614","AT5G57200",45.249,221,16,1.53e-74,123,0.680466677125732,2.90338607921599,3.43979231044918,0.844058541091643,0.398636693509701,NA
"104439615","AT5G46330",35,1060,605,7.65e-149,478,23.4482053558503,-1.54264537082641,0.642345054548576,-2.40158363468766,0.0163242769898902,0.0643619460808608
"104439618","AT2G34580",50,62,31,6.98e-11,61.2,28.3436867051474,0.150141380218327,0.46743891773102,0.32119999966439,0.748058832398079,0.866888054727269
"104439620","AT3G45070",46.562,320,168,2.91e-99,309,1.26550101372159,-2.9529708505226,2.37362207097642,-1.24407793752434,0.21347088006973,NA
"104439622","AT4G03500",36.25,160,96,4.98e-21,101,2.08699954797411,-0.0829312840867042,1.25498880479396,-0.0660812939286095,0.947313103577582,NA
"104439627","AT1G18760",36.667,90,56,1.18e-12,65.5,0.889398596393446,-3.28967166327048,3.4263739361,-0.960102932318848,0.337003412822114,NA
"104439632","AT5G24080",46.104,308,151,1.43e-70,241,30.2486470853036,0.840985108568858,0.74207168968809,1.13329361604179,0.25709097176711,0.465634983396938
"104439635","AT2G36960",65,80,28,3.55e-31,112,2100.73889484086,-0.067204521014462,0.133751323035724,-0.502458738269917,0.61534486996071,0.779560278738714
"104439644","AT2G36970",60.45,311,116,4.23e-129,394,3.89379143685051,3.23165831919116,1.4846536393667,2.17670858273022,0.0295023175221083,0.100664618602038
"104439652","AT3G26040",39.556,450,240,1.06e-87,275,0.864008920290569,-0.80819073259887,2.64160645769461,-0.305946682650147,0.759645241414346,NA
"104439658","AT3G25830",36.066,122,72,4.18e-47,81.6,26.6847710766997,-2.31779347379835,1.01625386928516,-2.28072290187559,0.0225648490848161,0.0821029784151248
"104439661","AT1G61700",100,26,0,1.6e-09,55.5,10.7996254230875,0.293796925372777,0.614779338620282,0.477890044307817,0.63272846768344,0.79225824907221
"104439671","AT1G61900",55.276,199,83,2.74e-65,228,51.2762785648814,-0.599323392644217,0.349170782987816,-1.7164190758341,0.0860853676320049,0.22109373840356
"104439680","AT5G11210",41.295,448,250,2.3e-108,365,0.548262100355588,-0.459801397720136,3.48295837453061,-0.132014611797393,0.894972734360348,NA
"104439683","AT3G44350",70.455,88,26,2.24e-39,141,0.599484291458788,-2.72634796567674,3.44671120427672,-0.790999826818635,0.428944092547058,NA
"104439690","AT5G57480",64.979,474,157,0,604,9.89275076677933,-0.254974961306044,0.729673671580506,-0.349436976057744,0.726761277860385,0.854228005283713
"104439693","AT3G21690",84.762,210,32,1.34e-100,258,1.10409042264273,-2.72978702427004,3.03015972353594,-0.900872321372094,0.367656209232623,NA
"104439699","AT5G23960",46.825,126,67,2.69e-29,125,60.8779603413781,4.0411990658351,0.726361941091875,5.56361620456096,2.6424076067662e-08,7.04093086380817e-07
"104439704","AT1G05190",73.043,115,26,1.02e-51,181,560.132855229503,-0.300259656940469,0.177400930129962,-1.69254838021707,0.0905414637486366,0.228981623665139
"104439712","AT1G24020",40,75,40,2.07e-07,50.8,333.100694331474,1.14927501676524,0.370560832551054,3.10144763237194,0.00192576931481224,0.0115718395496958
"104439713","AT3G21700",38.596,114,28,6.44e-28,77,66.7251553463805,-0.684228599143683,0.410037644555426,-1.66869702874608,0.0951774383007459,0.237296072978481
"104439719","AT5G57880",48.193,83,31,1.6e-15,81.3,2.3227052149755,0.334937449638634,1.2381432915334,0.270515902261866,0.786763384588789,0.889815197848755
"104439720","AT4G30850",67.29,214,70,7.24e-68,234,107.997297515672,-0.546976467864562,0.283081340756863,-1.93222367253926,0.0533319045559026,0.155740420444837
"104439722","AT1G05210",60,85,34,2.03e-27,109,369.347821434473,-0.915197443719747,0.207540241113645,-4.40973489675481,1.03497240726826e-05,0.000136471268169607
"104439723","AT5G45480",37.273,220,100,5.66e-25,111,1.19404728474864,-3.70596097806921,2.24991988930288,-1.64715241448773,0.0995267219040664,NA
"104439730","AT2G19930",60.274,73,29,3.75e-19,93.2,41.5965547861098,-0.360797690374455,0.429137841249775,-0.840750117313604,0.400487937543844,0.60878999200626
"104439732","AT1G05205",87.879,33,3,2.28e-11,61.6,358.689195783322,-0.449940065934915,0.223165558152105,-2.01617162460278,0.0437820324827749,0.134783347467509
"104439733","AT1G27170",36.391,327,187,5.23e-44,174,10.0269032783773,1.39126895297595,0.717657373311987,1.93862559588184,0.0525469445052789,0.154064410765982
"104439741","AT5G23960",48.031,127,65,1.54e-30,129,24.2275704361117,1.8764567242614,0.693352217120858,2.70635425679228,0.0068026434816929,0.0322400056712143
"104439742","AT4G21750",50.518,386,63,8.08e-108,364,26.590135963713,1.12977984645518,0.629114640577503,1.79582507477188,0.0725223415140649,0.195438394885291
"104439752","AT5G36930",39.623,371,216,1.77e-56,220,10.1725817278367,0.0787692739227087,1.23191240706377,0.0639406450256094,0.949017488426013,0.976031471677123
"104439757","AT5G58160",68.571,245,77,9.45e-107,375,805.997804385403,0.369261612240588,0.250841429512341,1.47209180301063,0.140996088720455,0.312220641255106
"104439759","AT3G21710",42.105,95,39,1.94e-06,48.5,589.350048489029,-0.473191817359377,0.404149532235426,-1.17083351486779,0.241665703425991,0.447139388844969
"104439761","AT2G25060",57.5,80,32,7.04e-27,103,111.566746435039,-2.30172629724192,0.342482709359931,-6.72070803674625,1.80843632263307e-11,1.01452199109463e-09
"104439768","AT2G46410",65.385,26,9,2.72e-08,42,190.820996035286,-1.52260954531747,0.342623789613881,-4.44396913312227,8.83142804188307e-06,0.000118895628094397
"104439777","AT1G27180",29.898,689,318,6.77e-46,184,5.51943955977101,0.555076798600218,0.913562626221924,0.607595782344733,0.543455598814508,0.726631158189217
"104439787","AT1G27180",35.371,229,137,4.59e-52,131,176.272722498673,0.396161676154105,0.27223842564144,1.45520117235721,0.145613576441594,0.319090152988187
"104439789","AT1G27170",34.286,105,64,6.69e-19,67,2.24848126139134,0.705310373248218,1.21647829809402,0.579796922274158,0.56205157333407,0.74103018674605
"104439790","AT5G36930",34.278,353,222,1.52e-36,149,2.42930406896487,-0.25104856654483,1.35830868027904,-0.184824385053076,0.853366780853376,0.92612991123882
"104439794","AT1G27170",27.794,698,381,4.82e-55,204,3.16566205972399,2.52097016311311,1.62913698396462,1.54742675903051,0.121760372818495,0.282213195071105
"104439795","AT1G27170",31.698,265,165,9.25e-38,113,30.575673162443,0.280157279221509,0.436176889566333,0.64230197867671,0.52067712978895,0.709185992429458
"104439796","AT1G05280",56.19,210,89,4.82e-71,246,1.98526679298635,-0.960754585169395,1.67945713754075,-0.572062581231601,0.567279578222818,NA
"104439798","AT1G27180",31.942,551,296,7.08e-40,159,55.8669554360099,-0.227378645693533,0.318833990309792,-0.713156854677264,0.475748701151091,0.674064915097483
"104439801","AT1G27170",32.66,891,497,3.19e-115,407,0.669356149127243,-1.92241461703919,2.76926883255511,-0.694195736592839,0.487559465942085,NA
"104439802","AT1G27170",30.757,608,368,2.96e-75,214,36.9931832281144,-0.864751373133545,0.494833217482183,-1.74756128445375,0.0805400242253713,0.210843158325589
"104439805","AT4G15240",81.379,145,27,1.33e-54,199,144.43497295282,-0.0536545400677317,0.210033128920345,-0.255457509696388,0.798369757431618,0.895787115780003
"104439811","AT4G31800",70,50,11,5.6e-16,79,1.89106354601862,-1.0360923491368,1.66728897622324,-0.621423378857672,0.534321093648548,NA
"104439814","AT4G35000",96.296,27,1,5.46e-28,61.6,55.1409583590555,0.511565374891428,0.412116884427871,1.2413113711699,0.214490745601504,0.414157647419134
"104439826","AT2G25140",55.281,445,153,2.95e-106,366,13.2251137269217,1.13433226707303,0.703032350662536,1.61348516324183,0.106639144079345,0.256668537177396
"104439829","AT1G27180",34.51,255,140,7.23e-40,127,63.4371638011627,0.23235680643886,0.318306645603253,0.729977867720917,0.465403713173349,0.665035262359754
"104439830","AT1G27170",35.279,377,215,1.59e-54,212,48.4360405209019,0.772136792174639,0.37173400181257,2.07712178173024,0.037790320691008,0.121109286684709
"104439832","AT1G27170",35.389,373,210,2.23e-53,209,36.6253705439015,-0.0612708806819332,0.556666946668737,-0.110067394963176,0.912355926059868,0.958055206964772
"104439834","AT1G27170",36.389,360,204,1.83e-50,199,1.44816046054859,-0.826849340699027,2.06595763188298,-0.400225700633274,0.688990286676759,NA
"104439844","AT5G36930",38.958,403,221,9.79e-54,206,14.5261596756062,-0.662354094988897,0.554003570431421,-1.19557730372225,0.231861552772327,0.43510469482806
"104439847","AT5G36930",36.203,395,213,2.06e-53,206,4.7849626660701,0.258508792189672,0.992696636493818,0.260410665943948,0.794547016466513,0.893958036197688
"104439853","AT5G25210",33.333,96,33,0.000368,43.5,731.838925241289,0.0906278111629862,0.162054233379918,0.559243712878018,0.575995403978279,0.751170420343056
"104439856","AT5G25280",52.439,164,64,1.62e-37,130,357.958982018217,0.112534873641899,0.283429048726071,0.397047776675362,0.691332229400852,0.831543599711562
"104439857","AT4G32060",67.925,106,34,5.28e-38,151,1133.94204952561,0.15841692116102,0.168892895807437,0.937972674360669,0.348258453118569,0.561167030042244
"104439866","AT2G36430",32.675,456,275,2.55e-66,221,1.7032676650608,-0.33926704457235,1.9662691170867,-0.172543545348981,0.863010230428603,NA
"104439874","AT3G22060",53.03,132,57,7.93e-32,123,171.71646700532,-0.664187005128932,0.474938891827808,-1.39846834310157,0.161972472610051,0.342824724880769
"104439877","AT2G18660",42.857,63,32,8.29e-08,50.4,0.875857108430565,0.616908045514917,1.94681562175792,0.316880570825637,0.751334225121835,NA
"104439880","AT2G26650",73.913,115,29,1.2e-91,177,76.8449522095417,-0.279911621249427,0.407540341275772,-0.686831689773794,0.492188797530444,0.68644758997666
"104439882","AT5G11350",41.593,113,64,2.3e-20,65.5,375.173444145035,0.603476841218849,0.213472409156748,2.82695475074593,0.00469929676751417,0.0239358765678186
"104439883","AT5G11330",48.02,202,75,4.29e-60,204,2.17173190246983,4.53968560789177,1.69265621967496,2.68198914529941,0.00731858344154153,0.0341353112907251
"104439894","AT2G25620",78.191,188,37,5.66e-94,308,465.541572129331,0.252799699090602,0.162705257533961,1.55372790604407,0.120249333626229,0.279689721090086
"104439895","AT4G32590",85,40,6,2.34e-16,76.3,52.6195376215092,-0.603980017542152,0.427132757357126,-1.41403347586653,0.157352073732388,0.336452285866525
"104439896","AT2G32300",55.769,52,22,5.96e-07,44.7,28.9160637228075,-1.1215253902959,0.569760694927172,-1.96841481043064,0.0490203291857177,0.146593434608158
"104439898","AT1G15550",47.15,193,95,2.71e-51,181,1.70116669281433,4.21981492318783,3.23641291806904,1.30385554316274,0.192282840559929,NA
"104439903","AT5G55770",23.843,281,170,9.94e-14,57,167.505620721586,-0.449089874233039,0.31126882743789,-1.44277176076249,0.149084776603006,0.324229227451531
"104439904","AT2G32290",64.516,93,32,9.62e-88,137,13.9272418009948,-0.853006787346676,0.799132815657804,-1.06741554173886,0.285784233415673,0.497866168808182
"104439912","AT1G27170",31.496,381,247,2e-46,184,0.698652835213286,-1.98684440756803,2.74861800445,-0.722852140367025,0.469770729768979,NA
"104439914","AT5G54650",64.029,278,97,1.23e-90,317,103.376784295326,-0.831775877861247,0.28632015911965,-2.905055237531,0.00367188292239027,0.0196385883821093
"104439917","AT4G34440",56.209,153,49,2.24e-55,177,216.958729836721,0.112555128475393,0.381869245792321,0.294747821972043,0.768186528466486,0.879711981292394
"104439928","AT5G23340",27.869,244,151,1.1e-17,62,689.540683616812,-0.0712288082941771,0.179257123599171,-0.397355524087561,0.691105308063769,0.831421898782497
"104439931","AT1G54920",44.444,126,62,8.02e-38,94.7,1.84346684829522,-1.70623897756558,1.6080868207295,-1.06103660298114,0.288673267011203,NA
"104439935","AT2G20540",42.857,343,194,2.26e-88,294,46.2279224338306,0.287303206078565,0.320990018348549,0.895053396229271,0.370758544957934,0.582091070200841
"104439941","AT4G21310",71.429,56,16,3.58e-32,87.4,806.158249601895,-0.226460022132477,0.171051207479471,-1.3239311517848,0.185525911157912,0.375867776882185
"104439958","AT2G32280",49.664,149,48,4.77e-27,105,32.5634516271184,1.72126367656648,0.408997586415314,4.20849348196064,2.57078943632174e-05,0.000301632167626307
"104439959","AT5G36930",38.378,185,113,6.02e-51,128,880.090681474523,0.375031570338427,0.220971432645497,1.69719481766717,0.0896598345758438,0.227700013483108
"104439960","AT5G62190",55.319,94,16,2.78e-37,102,1.3371463005239,-3.04519751834878,2.05172898183535,-1.48421041244187,0.13775310829906,NA
"104439961","AT5G65790",49.194,124,10,2.17e-27,114,1.48711895554104,0.573339043406564,1.67924319930138,0.341427045019502,0.732782118000155,NA
"104439968","AT4G32940",68.657,67,20,3.88e-21,99.4,86.7419080705043,-0.25808453982806,0.244142731462924,-1.0571051543562,0.290463599100661,0.502686405361696
"104439969","AT4G15180",35.362,871,378,2.18e-103,374,1820.91910753831,0.153857215273184,0.28791757283185,0.534379384210215,0.593079079297282,0.764606559412249
"104439977","AT1G15690",58.955,134,38,8.41e-83,133,6.24733170797064,0.33985604024361,0.804490991565348,0.4224485342991,0.672697658547053,0.820000109243628
"104439978","AT1G15690",67.76,183,52,2.4e-122,245,181.947334838665,-0.286268633980765,0.340865467762224,-0.839828791869456,0.401004387702989,0.609378093176958
"104439979","AT1G15690",71.345,171,49,3e-68,246,61.5682013298208,-0.123354831428016,0.347694102794999,-0.354779763120533,0.722754590151817,0.85190848057243
"104439980","AT1G15690",67.553,188,61,2.82e-120,254,29.040782875864,0.0510484575543289,0.348969958296244,0.146283243989138,0.883697792922747,0.941689145807767
"104439982","AT5G40720",57.471,87,37,1.12e-15,84.3,15.4090607956649,-0.18745083853118,0.585496827814427,-0.320156881517029,0.748849407771072,0.867194827191821
"104439985","AT4G16730",38.06,134,76,1.04e-36,99,274.154419706915,0.114192445040994,0.29666892740515,0.384915420835582,0.700300080361509,0.83786591764431
"104439990","AT5G11290",32.888,374,240,1.16e-59,206,17.1462521428411,-1.64062383023243,0.77526288628947,-2.11621613680582,0.0343264294015974,0.113064454868014
"104439993","AT1G27170",35.057,348,215,3.43e-43,173,231.043249986213,0.521569887938269,0.20715268558605,2.51780413303699,0.0118088969517868,0.0498334240387795
"104440005","AT1G79670",58.659,358,129,3.69e-144,440,177.038142196696,-1.30075815995246,0.313943745027499,-4.14328420474988,3.4236722505807e-05,0.000385665403460623
"104440006","AT1G72820",65.726,248,72,2.38e-101,299,3.57559156445222,-0.476490936878845,1.09243324012159,-0.436173964118678,0.662710516466414,0.812953325811819
"104440010","AT1G27170",32.421,475,280,7.5e-54,209,5.11639636573073,1.27460165307068,0.902059176726788,1.41299117170528,0.157658319894192,0.33685185664983
"104440013","AT1G69730",56.533,398,150,9.32e-140,449,82.9270225870229,-1.77419609086607,0.395109091066304,-4.49039551602812,7.10910414491333e-06,9.82393245647229e-05
"104440014","AT3G45070",50,158,79,1.29e-53,172,3.33745046848888,-1.1950424570101,1.0042558145289,-1.189978130792,0.234054987653397,0.437714648237672
"104440016","AT5G36930",39.623,318,183,4.42e-46,183,1.00249084365582,1.58992054913469,2.17664273744683,0.730446261015552,0.465117449840975,NA
"104440019","AT2G16030",59.341,182,73,3.11e-57,197,151.614262708076,0.0706620070963413,0.188627018201536,0.374612331627082,0.707948800523587,0.842164594012724
"104440022","AT1G27170",32.218,478,277,3e-50,198,43.899226014595,-0.372222673495872,0.375230290502387,-0.991984610297617,0.321205032768763,0.534577623985194
"104440025","AT1G79680",32.636,239,122,8.81e-27,109,12.3319414627855,-0.0828867953706344,0.659833158529166,-0.125617808531171,0.900034465456275,0.950635295188096
"104440029","AT1G16130",65.854,205,70,3.57e-93,290,259.998591546877,-0.638950075685147,0.277935302106911,-2.29891658541227,0.021509676421516,0.0792024899698702
"104440039","AT5G36930",36.559,372,222,3.59e-54,210,19.3638227165435,-0.484195674540901,0.629697781742062,-0.768933428987745,0.441932831169302,0.645836689105358
"104440043","AT1G69730",62.573,342,121,5.77e-140,451,259.835494395707,-1.11495017938711,0.302777347404775,-3.68240949642961,0.000231039900586129,0.00197968369463104
"104440044","AT4G03230",43.119,436,206,2.47e-91,318,1167.54995787536,0.156934696277537,0.149515095767651,1.04962442402081,0.293890823220263,0.506497765170724
"104440046","AT1G54200",40.741,189,84,9.62e-13,70.1,104.771660392711,-1.01513395434135,0.427201507439178,-2.37624150819709,0.0174900111231861,0.0678675926669508
"104440047","AT5G54230",71.154,52,15,1.48e-18,87.4,1.69355052279763,-3.40171567718477,2.27955364951713,-1.49227269904586,0.135627670748038,NA
"104440052","AT5G20670",39.831,118,61,5.04e-18,75.5,81.8491472996834,1.33284795987247,0.499873471311603,2.66637066451086,0.00766751027127013,0.035440099072023
"104440055","AT4G03230",44.526,411,197,9.76e-98,339,125.413441707146,0.0182284087677375,0.362473872120079,0.0502888902339941,0.959892176877954,0.981007022979485
"104440056","AT1G19210",79.762,84,17,3.64e-43,146,2.51597836423672,-2.76810141498265,2.27311816545491,-1.21775517746949,0.22331702203207,0.424582208723984
"104440057","AT3G43210",53.333,300,121,3.82e-88,311,49.6666881267904,-1.45768849048331,0.299763427539239,-4.86279631391157,1.15738930587338e-06,1.98536239715106e-05
"104440058","AT5G20830",70.408,196,30,4.14e-123,288,319.682820236751,-2.58692199585618,0.189528275939889,-13.6492667546696,2.03920057529314e-42,4.11015441668727e-39
"104440059","AT3G43190",72.193,187,44,2.31e-159,286,3.02149414763735,-4.2892651166548,1.467449328569,-2.92293916604094,0.00346744254679405,0.0187477090985696
"104440064","AT2G19810",80.702,57,11,5.7e-25,107,16.4325101932873,0.444481030969413,0.678186455708731,0.655396502286253,0.512212502880077,0.702363116273671
"104440065","AT1G27180",29.167,696,405,4.72e-52,199,2.12655298826526,-0.88568326929869,1.52507040837063,-0.58074910144309,0.561409563604997,NA
"104440066","AT5G36930",33.113,151,88,2.18e-14,79,94.7104505293259,0.508147821763385,0.254698748462449,1.99509351667781,0.0460326813438333,0.140078744975767
"104440072","AT1G72930",39.86,143,83,2.22e-28,112,95.1866208746717,0.547097860054848,0.234476441913854,2.33327431783467,0.0196337524661153,0.0738798809293027
"104440074","AT1G27170",36.416,346,209,3.85e-56,219,6.40786457545944,-0.728112067925592,1.01515937795589,-0.717239168288735,0.473226535041333,0.672349083184661
"104440082","AT4G34200",82.677,127,22,3.32e-105,219,499.723267491226,-0.152463031983556,0.225803388999725,-0.675202585129232,0.499547064448871,0.692484725123709
"104440084","AT3G02720",66.879,157,52,2.06e-62,219,21.0872212786651,-0.451253934025281,0.594596202279662,-0.758925018853448,0.447897411708686,0.651013143277825
"104440086","AT5G36930",40,100,60,5.32e-25,86.7,14.6383380306123,0.673389381670543,0.491826743378599,1.36915975134801,0.170949344145793,0.355321787942397
"104440091","AT1G69550",37.736,159,91,1.99e-16,84,59.6864009163524,-0.196367938389894,0.344929801068693,-0.569298268173667,0.569153741900254,0.746265521534379
"104440095","AT1G69730",63.529,170,62,1.27e-107,238,21.377289501491,-0.653934994053105,0.551456624749079,-1.18583214835918,0.235688592946146,0.439684035154987
"104440100","AT4G03230",46.098,410,189,5.79e-96,331,181.707679368175,0.476342765683926,0.303653480504226,1.56870510719305,0.116716668028002,0.274048172608934
"104440104","AT3G42170",28.65,363,241,1.26e-63,166,4096.40890023848,0.951803727326574,0.327978900851076,2.9020273098566,0.00370756217107964,0.019785576090347
"104440108","AT5G35830",31.953,169,99,8.18e-14,73.2,1.62229489333463,-3.33082806441732,2.2962060214789,-1.45057892595894,0.14689714702037,NA
"104440117","AT2G19130",55.385,780,311,0,786,66.4045869028748,0.563595131478819,0.426045352319658,1.3228524343952,0.185884456015119,0.376364610806432
"104440118","AT1G19210",68.817,93,29,6.87e-30,113,57.3627538435795,-1.53105764566484,0.728366163798968,-2.10204389187884,0.0355494311262359,0.11580857163705
"104440137","AT2G19130",47.834,531,260,0,450,342.070895026369,0.157667097674511,0.433512490875202,0.363696781507271,0.71608444699256,0.84758925862789
"104440141","AT3G18670",44.615,195,105,4.35e-36,148,652.756028616407,0.589572667024879,0.185338633497017,3.1810565120756,0.00146739002262498,0.00925498695986401
"104440155","AT5G51160",41.667,72,36,1.73e-06,51.6,7.76496183886049,2.19268957041273,0.857164483864802,2.55807328895182,0.0105253907006077,0.0457001807646944
"104440165","AT4G29780",56.932,339,138,6.79e-145,353,65.8871768999617,-0.747723971225471,1.29938633193656,-0.575443925218985,NA,NA
"104440166","AT5G49690",46.578,453,236,1.75e-130,385,0.567055564271443,2.64217933000191,3.4508231798556,0.765666390971812,0.443874829785738,NA
"104440169","AT5G17680",38.108,370,224,9.63e-66,245,419.811201756482,0.727889260174611,0.173605172432713,4.19278556033075,2.75549891144776e-05,0.000319846434731522
"104440172","AT2G26150",77.778,72,16,1.85e-31,127,3.2067349573134,-0.0258863819627541,1.28893313288245,-0.020083572454115,0.983976704786043,0.992594811269888
"104440173","AT2G26150",73.611,72,19,6.67e-29,119,3.62520635998722,-0.239094213722815,1.22129013116505,-0.19577183801095,0.84478875352825,0.921071405550797
"104440174","AT2G26150",76.389,72,17,1.56e-30,123,6.37509076103085,-0.406226615621777,1.01133152756504,-0.401675024014961,0.687923207908695,0.82957866106911
"104440175","AT2G26150",73.611,72,19,6.8e-29,119,8.33190175444758,-0.751864692429887,0.867587725208796,-0.866615179749046,0.386152893499439,0.595402565366219
"104440181","AT5G56960",43.119,109,59,3.72e-15,80.5,16.5686564863778,0.0528838203454491,0.96226765365809,0.0549574956036501,0.956172326179987,0.979193433241747
"104440184","AT5G04700",48.187,193,97,2.04e-40,154,0.853949946941385,3.24613119846983,2.45091324780166,1.32445781236094,0.185351045254169,NA
"104440186","AT2G19130",56.015,798,329,0,823,8.84405571984433,0.229554475507276,0.937349289532219,0.244897476395202,0.806535815750389,0.900875891574417
"104440194","AT3G18670",40.741,162,91,6.82e-31,126,1.7634076047186,-0.257269723266535,1.5283001028154,-0.168337175920226,0.866318028988409,NA
"104440195","AT4G23160",37.753,445,270,1.84e-89,319,24.9871763965476,-1.70443473720476,0.461330962038325,-3.69460295852235,0.000220230644282178,0.00190446609331094
"104440198","AT5G04700",47.486,179,92,1.25e-38,155,4.4941458922605,-1.80629662970937,1.19580927997156,-1.51052233827148,0.130910193816499,0.296304150887461
"104440199","AT3G18670",37.931,203,122,5.23e-27,120,0.553624543058115,2.6106166831262,3.42390507371234,0.762467599691852,0.445780973677849,NA
"104440202","AT3G18670",44.785,163,84,1.53e-34,142,0.994593976931427,1.62158354705399,2.58918731258561,0.62629055038689,0.531124383309926,NA
"104440204","AT4G03270",40,135,42,3.18e-28,94.7,34.0228963643771,-0.947497656662422,0.457399654677411,-2.0714874770307,0.0383132635477028,0.122409835913618
"104440214","AT4G03280",91.935,62,5,5.88e-33,127,2810.58199730087,0.180766759857454,0.264705792762784,0.682896879477993,0.494672005925894,0.68836446706859
"104440220","AT3G18670",34.135,208,130,3.12e-19,94.7,39.7276728186342,-1.812417253428,0.360312381878329,-5.03012759089701,4.90153549132427e-07,9.43811611396459e-06
"104440221","AT4G23160",33.143,175,110,2.44e-20,94,6.12658959189606,-0.834685113816118,1.07071605492597,-0.77955785754406,0.435651169541743,0.640604726530949
"104440222","AT4G28100",53.39,236,51,1.19e-67,228,790.761148612547,-0.811526488369497,0.250973866628826,-3.23350992384276,0.00122279087716281,0.00795589415996778
"104440232","AT4G21440",56.085,189,33,5.38e-63,171,1.66227238864434,3.34655764094228,1.88455706945552,1.77577941001763,0.0757692827077093,NA
"104440233","AT5G12080",46.392,388,185,3.75e-81,270,94.3315014298049,-0.0576528958067395,0.268444953386711,-0.214766174887584,0.82994962604244,0.912682051337057
