"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0016072","rRNA metabolic process",279,0.425629903478736,1.69506476787376,5.91163241147736e-06,0.000191129030852688,0.000156042893196214,7073,"tags=56%, list=30%, signal=39%","108958075/104455299/104424203/104427228/104435648/104429890/104443912/104421360/104448794/104431951/104425068/104450234/104443997/104436824/104440828/104433634/104429871/104414616/104418512/104453416/104418846/104438520/104443294/104437297/104449318/104452586/104426713/104443279/104448246/104448419/104449943/104450005/108954186/104432922/104449195/104433948/104426931/104443793/104419474/104426585/104423418/104444852/104444486/104443797/104419626/104445712/104425945/104426719/104423157/104453496/104447254/104428398/104424901/104421073/104448638/104441419/104434095/104451912/104425199/104427952/104423211/104457036/104426096/104449650/104422989/104419226/104424942/104426701/104452464/104449575/104446325/104422892/104419948/104453536/104453998/104436596/104419742/104442383/104436330/104451848/104450307/104432711/104420218/104448435/104437533/104445164/104427780/104419201/104436446/104454002/104440775/104425612/104445063/104426765/104425374/104441306/104437333/104420882/104422669/104436946/104421111/104438243/104449965/104430511/104456957/104421718/104426773/104431133/104428623/104441774/104422052/104454114/104440803/104424439/104443464/104448827/104437330/104441663/104417872/104426867/104450923/104456154/104421702/104433130/104438427/104449109/104449192/104418665/104423204/104415840/104443185/104453142/104454244/104448162/104422858/104421749/104449573/104418657/104414585/104432145/104418728/104438187/104424578/104455825/104436390/104450440/104438955/104414378/104433573/104450483/108957177/104456101/104442404/104428813/104456160"
"GO:0045229","external encapsulating structure organization",343,-0.405473466269338,-1.64384105369355,6.01085774887332e-06,0.000191129030852688,0.000156042893196214,3812,"tags=33%, list=16%, signal=28%","104424278/104446224/104445742/104421410/104443333/104454651/104419716/104440323/104418878/104456738/104452026/104451043/104418234/104447802/104420606/104425074/104422018/104418533/104447719/104419527/104425976/104443964/104445003/104433800/104432587/104456837/104448351/104418932/108960130/104441204/104416309/104426289/104456739/104436587/104436378/104450258/104419221/104415695/104432773/104442066/104426223/104421211/104436023/104415923/104446277/104445790/104454392/104436022/104450676/104454440/104448716/108956006/104439615/104445022/104433075/104442281/104445825/104419526/104419985/104426030/104441685/104426370/104441535/104432928/104422490/104454350/104415271/104416318/104456905/104435470/104422037/104457357/104454301/104436305/104433444/104421212/108960856/104434842/104431584/104450215/104424200/104421716/104450450/104432728/104416758/104443687/104440743/104452380/104417569/104433548/104414336/104432727/104415214/104421207/104449713/104440602/104424341/104456622/104419137/104420942/104421213/104435721/104444168/104453381/104419064/104424356/104426052/104433863/104422260/104433228/104424340/104444481"
"GO:0044264","cellular polysaccharide metabolic process",394,-0.389270450145045,-1.58864655326314,6.00575085688948e-06,0.000191129030852688,0.000156042893196214,5244,"tags=38%, list=22%, signal=30%","104426358/104446786/104429864/104426081/104419979/104446001/104450518/104438830/104456301/104452430/104452840/104434093/104442056/104424277/104421224/104450245/104421221/104421362/104454336/104450692/104414091/104448567/104450877/104452125/104453608/104452754/104436178/104435971/104440399/104453512/104436242/104424626/104419950/104450691/104457076/104433558/104438267/104430482/104456989/104454296/104423261/104456824/104420506/104426158/104456417/104444119/104456119/104426539/104435970/104451043/104414744/104433556/104418234/104418533/104453077/104447810/104419006/104435966/104445003/104454284/104449382/104440819/104453051/104428729/104418540/104433800/104456837/104448351/104453078/104443501/104440753/104416309/104418410/104416851/104426289/104453636/104452755/104454423/104432751/104422221/108954969/104453046/104421211/104449810/104436023/104422775/104451961/104452403/104442403/104456116/104446277/104457356/104424923/104436022/104448520/104440888/104420017/104441382/104456046/104450844/104453358/104455236/104421065/104436967/104453563/104415874/104450842/104419985/104456710/104424824/104426030/104435787/104426370/104421386/104445133/104453076/104447899/104434467/104422037/104457357/104421212/104441771/104426357/104435973/108960856/104437322/104435968/104421716/104452753/104440743/104454290/104421040/104433548/104442048/104415214/104427839/104452752/104421207/104456117/104419137/104419367/104420942/104421213/104429658/104419003/104449557/104434058/104421387/104419002"
"GO:0009664","plant-type cell wall organization",189,-0.458866912627298,-1.74575777736631,6.24505180131224e-06,0.000195928091846503,0.000159960975963436,3808,"tags=34%, list=16%, signal=29%","104446224/104421410/104443333/104454651/104419716/104418878/104418234/104422018/104418533/104447719/104425976/104443964/104445003/104433800/104418932/104441204/104426289/104436587/104415695/104442066/104421211/104436023/104415923/104446277/104436022/104454440/104433075/104419985/104426030/104441685/104426370/104441535/104422490/104454350/104415271/104416318/104422037/104457357/104454301/104436305/104433444/104421212/108960856/104434842/104450215/104421716/104450450/104432728/104433548/104432727/104415214/104421207/104449713/104440602/104424341/104419137/104420942/104421213/104444168/104453381/104424356/104433863/104422260/104424340/104444481"
"GO:0009615","response to virus",149,0.486061061595255,1.78389822256883,6.52058952249047e-06,0.000201880883505527,0.000164820995547716,2717,"tags=23%, list=12%, signal=20%","104438029/104437925/104423239/104429945/104432518/104447921/104451076/104432517/104439453/104456201/104443071/104430869/104415812/104427763/104442845/104450645/104451079/104438025/104438022/104420657/104422827/104447923/104452953/104450646/104447749/104418598/104451088/104422829/104431394/104443989/104456202/104422828/104420651/104434029"
"GO:0031407","oxylipin metabolic process",61,0.625570542356786,2.03321785805582,6.77347259110057e-06,0.000206637844841216,0.000168704707019133,2190,"tags=44%, list=9%, signal=40%","104457253/104416767/104447921/104438143/104451076/104420528/104454962/104437968/104438134/104430392/104438140/104451079/104420471/104452667/104430084/104421563/104447923/104423496/104418624/104457251/104447749/104418598/104431467/104451088/104415564/104415561/104418620"
"GO:0009636","response to toxic substance",221,0.455705561378964,1.78711961255998,6.84987330965356e-06,0.000206637844841216,0.000168704707019133,2989,"tags=33%, list=13%, signal=29%","104415751/104449271/104449769/104430041/104448719/104414197/104453606/104433176/104415135/104431597/104421328/104426412/104433115/104433989/104448643/104456097/104414195/104425815/104426416/104425850/104456096/104440614/104425063/108953811/104433509/104426419/104424390/104420990/104456066/104443429/104426417/104448647/104449210/104425812/104433170/108955342/104456799/104420993/104424851/104420162/104415138/104421327/104425388/104427612/104441801/104443800/104431364/104456798/104441754/104448642/104433507/104441763/104434999/104442158/104436551/104414194/104429546/104432947/104433175/104454030/104447997/104443913/104414196/104431032/104415880/104425056/104419722/108955152/104448469/104454460/104453728/104425386/104450033"
"GO:0070592","cell wall polysaccharide biosynthetic process",107,-0.5220173526785,-1.85405913129365,7.91016186570833e-06,0.000235602669240654,0.000192352370485246,4346,"tags=48%, list=19%, signal=39%","104452840/104434093/104421224/104450877/104440399/104436242/104423261/104420506/104426158/104426539/104451043/104418533/104445003/104454284/104440819/104418540/104448351/104416309/104416851/104426289/104432751/108954969/104421211/104449810/104446277/104457356/104448520/104420017/104421065/104453563/104415874/104419985/104426030/104435787/104426370/104421386/104447899/104422037/104457357/104421212/104426357/108960856/104421716/104415214/104427839/104421207/104419137/104420942/104421213/104429658/104421387"
"GO:0009861","jasmonic acid and ethylene-dependent systemic resistance",35,0.71919229140946,2.06831634792535,9.24165735555139e-06,0.000271820246970155,0.000221921377287912,2439,"tags=37%, list=10%, signal=33%","104419595/104429009/104419591/104429010/104422823/104428922/104419011/104429014/108960430/104451556/104428828/104442158/104437266"
"GO:0007051","spindle organization",60,-0.609807008263257,-1.966721565709,9.40115406341848e-06,0.000273097722360786,0.000222964342634681,5743,"tags=68%, list=25%, signal=52%","104433934/104425502/104427007/104425382/104450591/104443750/104425084/104419518/104450241/104449227/104456492/104449951/104449307/104426500/104419448/104449273/104424727/104453102/104425083/104427736/104450202/104437808/104425628/104432805/104435073/104430554/104422192/104452702/104418769/104441392/104440833/104450284/104423733/104445475/104428689/104433935/104441197/104419381/104415284/104448029/104449185"
"GO:0031408","oxylipin biosynthetic process",60,0.628061016294653,2.03776078639676,9.9818849060296e-06,0.0002863945975152,0.000233820269964542,2190,"tags=45%, list=9%, signal=41%","104457253/104416767/104447921/104438143/104451076/104420528/104454962/104437968/104438134/104430392/104438140/104451079/104420471/104452667/104430084/104421563/104447923/104423496/104418624/104457251/104447749/104418598/104431467/104451088/104415564/104415561/104418620"
"GO:0010564","regulation of cell cycle process",178,-0.45692791096921,-1.71874777398907,1.01023168694269e-05,0.0002863945975152,0.000233820269964542,3988,"tags=33%, list=17%, signal=28%","104456402/104451930/104422651/104423487/104456808/104422329/104425861/108957567/104442036/104422636/104421462/104447916/104457005/104426581/104450473/104428708/104453968/104422707/104440258/104450731/104437808/104437757/104424613/104417677/104433611/104455025/104424460/104440824/104433373/104418737/104427667/104450358/104430554/104422192/108959733/104449571/104448958/104426302/104418769/104429245/104440833/104449491/104414469/104419312/104450284/104432659/104428689/104433935/104421520/104424440/104419381/104415284/104441797/104433905/104421489/104433641/104419786/104423486/104419784"
"GO:0042547","cell wall modification involved in multidimensional cell growth",15,-0.831250779921516,-1.99619085589655,1.1222880430991e-05,0.000302045679657386,0.000246598235343337,1212,"tags=47%, list=5%, signal=44%","104415271/104433444/104433548/104449713/104433863/104433228/104444481"
"GO:1903338","regulation of cell wall organization or biogenesis",84,-0.563397939222533,-1.91346201671761,1.10793703389695e-05,0.000302045679657386,0.000246598235343337,4994,"tags=58%, list=21%, signal=46%","104415140/104432668/104449723/104432296/104436342/104433571/104419673/104436178/104442017/104457076/104449642/104419147/104436544/104441811/104441869/104445234/104438287/104424339/104424951/104433452/104430826/104425859/104423107/108955470/104449597/104433840/104440984/104454661/104435754/104440985/104433132/104436140/104432899/104426509/104443362/104435678/104427329/104424587/104447689/104421946/104448512/104432862/104443332/104437447/104421673/104440632/104443328/104449656/104425845"
"GO:0044038","cell wall macromolecule biosynthetic process",110,-0.523671803191209,-1.8663248180431,1.09158371974349e-05,0.000302045679657386,0.000246598235343337,4928,"tags=48%, list=21%, signal=38%","104452840/104434093/104421224/104454336/104450877/104428556/104440399/104436242/104423261/104420506/104426158/104426539/104451043/104418533/104445003/104454284/104440819/104418540/104448351/104416309/104416851/104426289/104432751/108954969/104421211/104449810/104446277/104457356/104448520/104420017/104421065/104453563/104415874/104419985/104426030/104435787/104426370/104421386/104447899/104422037/104457357/104421212/104426357/108960856/104421716/104415214/104427839/104421207/104419137/104420942/104421213/104429658/104421387"
"GO:0070589","cellular component macromolecule biosynthetic process",110,-0.523671803191209,-1.8663248180431,1.09158371974349e-05,0.000302045679657386,0.000246598235343337,4928,"tags=48%, list=21%, signal=38%","104452840/104434093/104421224/104454336/104450877/104428556/104440399/104436242/104423261/104420506/104426158/104426539/104451043/104418533/104445003/104454284/104440819/104418540/104448351/104416309/104416851/104426289/104432751/108954969/104421211/104449810/104446277/104457356/104448520/104420017/104421065/104453563/104415874/104419985/104426030/104435787/104426370/104421386/104447899/104422037/104457357/104421212/104426357/108960856/104421716/104415214/104427839/104421207/104419137/104420942/104421213/104429658/104421387"
"GO:0042545","cell wall modification",146,-0.483902254255609,-1.78950792260012,1.12962260135359e-05,0.000302045679657386,0.000246598235343337,4038,"tags=42%, list=17%, signal=35%","104456824/104424502/104415856/104445742/104454651/104419716/104440323/104418878/104456738/104452026/104420606/104425074/104419527/104425976/104433800/104456837/104418932/108960130/104441204/104416309/104456739/104436587/104436378/104450258/104415923/104445790/104454440/104439615/104419526/104426370/104441535/104432928/104422490/104415271/104454301/104433444/104421716/104450450/104432728/104416758/104443687/104440743/104417569/104433548/104414336/104432727/104449713/104440602/104424341/104456622/104419137/104435721/104444168/104453381/104424356/104426052/104433863/104422260/104433228/104424340/104444481"
"GO:0042026","protein refolding",37,0.707868437671683,2.07666558321092,1.14828937951838e-05,0.000303587068540083,0.000247856666779543,2043,"tags=35%, list=9%, signal=32%","104423239/104429945/104417707/104430869/104452509/104414844/104450645/104452953/104450646/104419390/104449157/104437604/104439826"
"GO:0044772","mitotic cell cycle phase transition",103,-0.521013621632026,-1.83431791400751,1.22305434552302e-05,0.000319760763890629,0.000261061307670118,3488,"tags=37%, list=15%, signal=32%","108959299/104440204/104425861/104448925/108957567/104457005/104418505/104450473/104428708/104453153/104440258/104449298/104437724/104421442/104424460/104440824/104433373/104418737/104450358/108959733/104449571/104420479/104448958/104429245/104449491/104448401/104422835/104432659/104415868/104421520/104450526/104457402/104449286/104447839/104425392/104421489/104433641/104423486"
"GO:0044770","cell cycle phase transition",136,-0.491037102539012,-1.80188365758591,1.33630727696245e-05,0.000345530881614577,0.000282100726484266,3988,"tags=38%, list=17%, signal=31%","104456402/104422651/104423487/104456808/108959299/104422329/104440204/104425861/104448925/108957567/104442036/104447916/104457005/104426581/104418505/104450473/104428708/104453968/104453153/104440258/104449298/104437724/104417677/104421442/104433611/104424460/104440824/104433373/104418737/104427667/104450358/108959733/104449571/104420479/104448958/104429245/104449491/104414469/104448401/104422835/104432659/104415868/104421520/104450526/104457402/104449286/104447839/104425392/104421489/104433641/104423486"
"GO:0007127","meiosis I",73,-0.582919874653532,-1.93859397977335,1.46191461130146e-05,0.00037092437775279,0.00030283266128295,4048,"tags=41%, list=17%, signal=34%","104436526/104417781/104451930/104430614/104421462/104457005/104416017/104449339/104436379/104450552/104422707/104450731/104424613/104435089/104449856/104417677/104426970/104426210/104417021/104414311/108957389/104455911/104455368/104429245/104424415/104450430/104414246/104417056/104443931/104414204"
"GO:0009827","plant-type cell wall modification",69,-0.580535871852331,-1.92118570439074,1.4660419520191e-05,0.00037092437775279,0.00030283266128295,2819,"tags=46%, list=12%, signal=41%","104454651/104419716/104418878/104425976/104433800/104418932/104441204/104436587/104415923/104454440/104426370/104441535/104422490/104415271/104454301/104433444/104421716/104450450/104432728/104433548/104432727/104449713/104440602/104424341/104419137/104444168/104453381/104424356/104433863/104422260/104424340/104444481"
"GO:0106146","sideretin biosynthesis",18,0.824654955897055,2.06564323462865,1.55371084696719e-05,0.000388923576905723,0.000317527692689263,1443,"tags=61%, list=6%, signal=57%","104429026/104449369/104448695/104451878/104457240/104457241/104457247/104457242/104451880/104418788/104457244"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis",35,-0.685427738769186,-1.98251149349123,1.58332247636574e-05,0.000392163977567219,0.00032017324314321,5626,"tags=77%, list=24%, signal=59%","104427007/104425382/104450591/104443750/104425084/104449951/104449307/104426500/104425083/104429717/104427736/104437808/104425628/104432805/104430554/104422192/104452702/104418769/104440833/104441051/104450284/104428689/104433935/104419381/104415284/104448029/104449185"
"GO:0007062","sister chromatid cohesion",41,-0.67228356142165,-2.00008920511801,1.65694493399149e-05,0.000405225757778036,0.000330837232623489,3214,"tags=44%, list=14%, signal=38%","104424405/104421000/108959726/104423104/104455025/104440824/104418737/104423216/104450358/104426075/104450505/104441319/104455911/104450430/104421925/104424440/104421482/104434053"
"GO:2000652","regulation of secondary cell wall biogenesis",77,-0.567676813763639,-1.91377806019642,1.67050142390436e-05,0.000405225757778036,0.000330837232623489,4994,"tags=57%, list=21%, signal=45%","104449723/104432296/104436342/104433571/104419673/104436178/104442017/104457076/104449642/104419147/104436544/104441811/104441869/104445234/104424339/104424951/104433452/104430826/104425859/108955470/104433840/104440984/104454661/104435754/104440985/104433132/104436140/104432899/104426509/104443362/104435678/104427329/104424587/104447689/104421946/104448512/104432862/104443332/104437447/104421673/104440632/104443328/104449656/104425845"
"GO:0010876","lipid localization",120,0.50899490831903,1.8118477132862,1.69718895525322e-05,0.000407498531807226,0.000332692786609787,3230,"tags=28%, list=14%, signal=24%","104422632/104430096/104446890/104414777/104446880/104423141/104455762/104442170/104446884/104419893/104436271/104432515/104453986/104426237/104423163/104426649/104426097/104425895/104449619/104437705/104426648/104453804/104414778/104425107/104423142/104433284/104426652/104439099/104414781/108954488/104423009/104451946/104422188"
"GO:0009407","toxin catabolic process",63,0.611486379153071,2.00356742361592,1.95486455745714e-05,0.000459979630369665,0.000375539770248345,2989,"tags=51%, list=13%, signal=44%","104449769/104430041/104414197/104426412/104433115/104448643/104456097/104414195/104425815/104426416/104456096/104440614/104425063/108953811/104426419/104456066/104426417/104448647/104456799/104425388/104456798/104448642/104434999/104414194/104429546/104432947/104454030/104414196/104425056/104419722/104425386/104450033"
"GO:0035825","homologous recombination",72,-0.580355537155264,-1.92359854872188,1.93971152034365e-05,0.000459979630369665,0.000375539770248345,4048,"tags=40%, list=17%, signal=33%","104436526/104417781/104451930/104430614/104421462/104457005/104416017/104449339/104436379/104450552/104422707/104450731/108959726/104435089/104417677/104426970/104426210/104423216/104414311/108957389/104450505/104455368/104429245/104424415/104450430/104414246/104417056/104443931/104414204"
"GO:0071281","cellular response to iron ion",19,0.820677338168232,2.09295780952947,2.4587619255556e-05,0.000572818496122012,0.000467664462130169,1443,"tags=58%, list=6%, signal=54%","104429026/104449369/104448695/104451878/104457240/104457241/104457247/104457242/104451880/104418788/104457244"
"GO:0051338","regulation of transferase activity",57,-0.605301047829691,-1.926930211744,2.76895817559874e-05,0.000638583100919605,0.000521356458352508,3488,"tags=44%, list=15%, signal=37%","108959299/104440204/104448925/104418505/104453153/104449298/104454306/104437724/104444419/104421442/104422192/104444453/104420479/104440833/104449491/104448401/104422835/104450300/104450526/104419381/104457402/104449286/104447839/104425392/104445554"
"GO:0065009","regulation of molecular function",204,-0.436654200007724,-1.67506201174171,2.79532764108454e-05,0.000638583100919605,0.000521356458352508,5338,"tags=36%, list=23%, signal=28%","104414886/104426868/104448216/104432921/104434085/104421829/104420304/104443750/104443588/104418995/104438005/104440682/104444403/104449287/104434918/104442017/104434087/104453694/104442019/104449581/104436411/104453356/104436377/104442255/104427152/108959299/104440204/104451807/104445696/104448925/104454424/104418505/104425881/104453153/104449298/104433741/104454306/104437724/104444419/104421442/104422192/104421184/104444453/104442402/104420479/104440833/104449491/104448401/104422835/104433227/104423037/104450300/104450526/104419381/104450216/104457402/104449286/104447563/104441874/104421356/104447839/104443332/104425392/104453686/104445554/104424341/104426781/104436414/104447569/104445692/104425837/104443720/104424340"
"GO:0000911","cytokinesis by cell plate formation",78,-0.568247791953528,-1.91422247963762,2.94384296512495e-05,0.00066604447085952,0.000543776661068121,3988,"tags=44%, list=17%, signal=36%","104414812/104450591/104425495/104420016/104421380/104453632/104456402/104456999/104452720/104424727/104425861/104450268/104415497/104429717/104418872/104448181/104453968/104452721/104440057/104433611/104455025/104441974/104418769/104414469/104414988/104441051/104429698/104428689/104450126/104425799/104415284/104450309/104433397/104420951"
"GO:0000727","double-strand break repair via break-induced replication",12,-0.853388389330632,-1.92284563526631,3.36754227610003e-05,0.000747530846760695,0.000610304335042955,2233,"tags=83%, list=10%, signal=75%","104433741/104440592/104444824/104456702/104453362/104441961/104436127/104440804/104420885/104456527"
"GO:0090626","plant epidermis morphogenesis",146,-0.470984731911943,-1.74173792696347,3.36376518731419e-05,0.000747530846760695,0.000610304335042955,5368,"tags=38%, list=23%, signal=29%","104455704/104418362/104415140/104442140/104423135/104418343/104445500/104434137/104438830/104433326/104447105/104452125/104456408/104440426/104418409/104444093/104441743/104451783/104446224/104419668/104441765/104435952/104443817/104414355/104419543/104441643/104424517/104422815/104453968/104432773/104424435/104432929/104433611/104439768/104446122/104431465/104442164/104449440/104424884/104425137/104418339/104441632/104441829/104423641/104432236/104442190/104415769/104445554/104450012/104447812/104436346/104416279/104426319/104450390/104419258"
"GO:0010038","response to metal ion",294,0.400751162700957,1.59406469969039,3.6156854566869e-05,0.000795112885942456,0.000649151594535524,3064,"tags=23%, list=13%, signal=21%","104421623/104414797/104429026/104449369/104448695/104442057/104421217/104426361/104447921/104451076/104454045/104451878/104422471/104426362/104422464/104425170/104457372/104434046/104421646/104427171/104451079/104457240/104425063/104447923/104421233/104457241/104431142/104457247/104457242/104451880/104447749/104418788/104457244/104456799/104418598/104419410/104423509/104451088/104420993/104421034/104427612/104437553/104442154/104431364/104456798/104415469/104441763/104436294/104422465/104421461/104421046/104452844/104434888/104418791/104431032/104432763/104436549/104425056/104443368/104436112/104445285/104421647/104427260/104424537/104451879/104453728/104414800/104430566/104447754"
"GO:0010026","trichome differentiation",112,-0.51301584567889,-1.83369746110313,3.96769673146968e-05,0.000864443556402607,0.000705755022897872,5330,"tags=38%, list=23%, signal=29%","104418362/104415140/104442140/104423135/104445500/104438830/104433326/104447105/104452125/104456408/104440426/104444093/104441743/104451783/104419668/104435952/104436817/104443817/104414355/104419543/104441643/104415883/104424517/104422815/104424435/104432929/104446122/104442164/104449440/104425137/104418339/104441632/104442098/104423641/104432236/104442190/104445554/104450012/104436346/104426319/104450390/104419258"
"GO:0030029","actin filament-based process",118,-0.485736741734784,-1.75159080112666,4.21595219781601e-05,0.000910104176280832,0.000743033583873898,6297,"tags=43%, list=27%, signal=32%","104414714/104454017/104421446/104414319/104418924/104424911/104438608/104421478/104420924/104456572/104450162/104443084/104418362/108956569/104442140/104418942/104416283/104421380/104448108/104432936/104418931/104449567/104456189/104439914/104436268/104414393/104415600/104422954/104433899/104414355/104441772/104421663/104454362/104419878/104447790/104426289/104449254/104425680/104425391/104436746/104432839/104424972/104423641/104432291/104438203/104441351/104438263/104440250/104443209/104417524/104434314"
"GO:0080187","floral organ senescence",18,-0.794394837573686,-1.96691400927503,4.26270952348495e-05,0.000911832318978189,0.000744444486158855,1885,"tags=61%, list=8%, signal=56%","104440904/104442611/104440908/104440910/104442614/104440907/104440909/104442616/104440903/104442620/104440905"
"GO:0071248","cellular response to metal ion",52,0.614678251795259,1.94708605947169,4.46432096514196e-05,0.000946355606394507,0.000772630228675588,1624,"tags=29%, list=7%, signal=27%","104429026/104449369/104448695/104442057/104421217/104451878/104457372/104457240/104457241/104457247/104457242/104451880/104418788/104457244/104419410"
"GO:0045859","regulation of protein kinase activity",44,-0.634967213330616,-1.9154091576897,5.38809802600227e-05,0.00112681074641401,0.00091995866965154,3488,"tags=68%, list=15%, signal=58%","104451231/104424834/104442493/104449164/104414886/104432921/104443750/104449287/108959299/104440204/104448925/104418505/104453153/104449298/104437724/104444419/104421442/104422192/104444453/104420479/104440833/104449491/104448401/104422835/104450526/104419381/104457402/104449286/104447839/104425392"
"GO:0007131","reciprocal meiotic recombination",62,-0.581726274602406,-1.87605347409739,5.45926158483626e-05,0.00112681074641401,0.00091995866965154,4970,"tags=47%, list=21%, signal=37%","104426972/104433521/104450068/104436526/104417781/104451930/104430614/104421462/104457005/104416017/104449339/104436379/104450552/104422707/104450731/104435089/104417677/104426970/104426210/104414311/108957389/104455368/104429245/104424415/104450430/104414246/104417056/104443931/104414204"
"GO:0140527","reciprocal homologous recombination",62,-0.581726274602406,-1.87605347409739,5.45926158483626e-05,0.00112681074641401,0.00091995866965154,4970,"tags=47%, list=21%, signal=37%","104426972/104433521/104450068/104436526/104417781/104451930/104430614/104421462/104457005/104416017/104449339/104436379/104450552/104422707/104450731/104435089/104417677/104426970/104426210/104414311/108957389/104455368/104429245/104424415/104450430/104414246/104417056/104443931/104414204"
"GO:0006974","cellular response to DNA damage stimulus",393,-0.367611221135484,-1.50075902426137,6.52676681296511e-05,0.00133543324442669,0.00109028370102163,3966,"tags=22%, list=17%, signal=19%","104436088/104451930/104426355/104422651/104423592/104418677/104454300/104419890/104456536/104430614/104422418/104442036/108957506/104416534/104450624/104444889/104421462/104447916/104421740/104434825/104448734/104416017/104421000/104415172/104449339/104436379/104414544/108954846/104456397/104415883/104456749/104434005/104432830/104422019/104419082/104433741/104438299/108959726/104426082/104435089/104426205/104435958/104440693/104424460/104440592/104423216/104421578/108954886/104444824/104426075/108957389/104449423/104433646/104456702/104437942/104450505/104455368/104449571/104441316/108954852/104429245/104448226/104453362/104434817/104441961/104433350/104441854/104436127/104450430/104449071/104448747/104421925/104448688/104440804/104420611/104432311/104440745/104420885/104445842/104426812/104443931/108960673/104419138/104437239/104456527/104435818/104452063/104426319"
"GO:0006281","DNA repair",353,-0.375928394354859,-1.52849025356108,6.8177473186672e-05,0.00138294477938137,0.00112907339896258,4206,"tags=24%, list=18%, signal=20%","104417232/104448490/104456451/104436526/104436088/104451930/104426355/104423592/104418677/104454300/104419890/104456536/104430614/104422418/104442036/108957506/104416534/104450624/104444889/104421462/104447916/104421740/104434825/104448734/104416017/104421000/104415172/104449339/104436379/104414544/108954846/104456397/104415883/104456749/104434005/104432830/104422019/104419082/104433741/104438299/108959726/104426082/104435089/104426205/104435958/104440693/104440592/104423216/104421578/108954886/104444824/104426075/108957389/104449423/104433646/104456702/104437942/104450505/104455368/104441316/108954852/104448226/104453362/104441961/104433350/104441854/104436127/104450430/104449071/104448747/104421925/104448688/104440804/104420611/104432311/104440745/104420885/104445842/104443931/108960673/104419138/104437239/104456527/104435818/104452063/104426319"
"GO:0009268","response to pH",18,0.80202291172359,2.00895318675053,6.88571294026851e-05,0.00138479338020956,0.00113058264651282,1143,"tags=50%, list=5%, signal=48%","104454167/104417591/104415339/104415344/104415341/104415345/104434046/104421832/104421233"
"GO:0010090","trichome morphogenesis",99,-0.521323461664015,-1.81626576740668,7.25106466281963e-05,0.00144591145352666,0.00118048108917447,5330,"tags=37%, list=23%, signal=29%","104418362/104415140/104442140/104423135/104445500/104433326/104447105/104456408/104440426/104444093/104441743/104451783/104419668/104435952/104443817/104414355/104419543/104441643/104424517/104422815/104424435/104432929/104446122/104442164/104449440/104425137/104418339/104441632/104423641/104432236/104442190/104445554/104450012/104436346/104426319/104450390/104419258"
"GO:0060236","regulation of mitotic spindle organization",10,-0.877392245851256,-1.88935169994977,7.78612142083312e-05,0.00152672864193503,0.00124646242044039,1619,"tags=80%, list=7%, signal=74%","104422192/104418769/104440833/104450284/104428689/104433935/104419381/104415284"
"GO:0090224","regulation of spindle organization",10,-0.877392245851256,-1.88935169994977,7.78612142083312e-05,0.00152672864193503,0.00124646242044039,1619,"tags=80%, list=7%, signal=74%","104422192/104418769/104440833/104450284/104428689/104433935/104419381/104415284"
"GO:0043549","regulation of kinase activity",45,-0.632517728920402,-1.92776339974409,8.07747594083008e-05,0.00157076866849365,0.00128241788534275,3488,"tags=67%, list=15%, signal=57%","104451231/104424834/104442493/104449164/104414886/104432921/104443750/104449287/108959299/104440204/104448925/104418505/104453153/104449298/104437724/104444419/104421442/104422192/104444453/104420479/104440833/104449491/104448401/104422835/104450526/104419381/104457402/104449286/104447839/104425392"
"GO:0019915","lipid storage",15,0.834551991140455,2.00894210954108,8.28816274442588e-05,0.00159852843751099,0.00130508170910934,1055,"tags=47%, list=5%, signal=45%","104422632/104446890/104446880/104446884/104436271/104426237/104426097"
"GO:0090351","seedling development",292,0.386616111154099,1.5374566574144,9.20120958804757e-05,0.0017601988748517,0.00143707381242506,1666,"tags=13%, list=7%, signal=13%","104414797/104446890/104438070/104445226/104446880/104429945/104418516/104445224/104447535/104446884/104430586/104440491/104423734/104456937/104457022/104416476/104456466/104456856/104423724/104415664/104456966/104420193/104444175/104445629/104421098/104453019/104451029/104417344/104435377/104423750/104414728/104445630/104441025/104443795/104414729/104445225/104419941/104421097/108955234"
"GO:0007052","mitotic spindle organization",33,-0.679413794809345,-1.93286509077366,9.52149742243069e-05,0.00179826041673239,0.00146814828126987,5626,"tags=76%, list=24%, signal=58%","104427007/104425382/104450591/104443750/104425084/104449951/104449307/104426500/104425083/104427736/104437808/104425628/104432805/104430554/104422192/104452702/104418769/104440833/104450284/104428689/104433935/104419381/104415284/104448029/104449185"
