"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0051128","regulation of cellular component organization",371,-0.393909128387953,-1.60354219085339,8.31642665513948e-06,0.000108995591768116,7.77260928215588e-05,4255,"tags=28%, list=18%, signal=23%","104414043/104449285/104449567/104418838/104456189/104456402/104436268/104451930/104422651/104426864/104423675/104446224/104454041/104447338/104441765/104448942/104426040/104415600/104426965/104418234/104436386/104422954/104425861/108957567/104437962/104414355/104450268/104421462/104449899/104438265/104433733/104433452/104453247/104426538/104444191/104448897/104418872/104420694/104450473/104426289/104428708/104454227/104448181/104416416/104422707/104415695/104440258/104433741/104450731/104421767/104414569/104419674/104424613/104429938/104427296/104417677/104444297/104456120/104414937/104455025/104440824/104450039/104418737/104450358/104422192/108959733/104450247/104437961/104418769/104436746/104432839/104440833/104414469/104424972/104450284/104429698/104427329/104423733/104428689/104436305/104433935/104423641/104424440/104419381/104415284/104438203/104425392/104442268/104441351/104421489/104433641/104441003/104438263/104445554/104436397/104445511/104430675/104455076/104418966/104425845/104449392/104420951/104423097/104421459"
"GO:0044770","cell cycle phase transition",136,-0.491037102539012,-1.80188365758591,1.00052437123099e-05,0.000129172176285792,9.21142626145106e-05,3988,"tags=38%, list=17%, signal=31%","104456402/104422651/104423487/104456808/108959299/104422329/104440204/104425861/104448925/108957567/104442036/104447916/104457005/104426581/104418505/104450473/104428708/104453968/104453153/104440258/104449298/104437724/104417677/104421442/104433611/104424460/104440824/104433373/104418737/104427667/104450358/108959733/104449571/104420479/104448958/104429245/104449491/104414469/104448401/104422835/104432659/104415868/104421520/104450526/104457402/104449286/104447839/104425392/104421489/104433641/104423486"
"GO:0010876","lipid localization",120,0.50899490831903,1.8118477132862,1.06860287095045e-05,0.000135932571084138,9.693518303049e-05,3230,"tags=28%, list=14%, signal=24%","104422632/104430096/104446890/104414777/104446880/104423141/104455762/104442170/104446884/104419893/104436271/104432515/104453986/104426237/104423163/104426649/104426097/104425895/104449619/104437705/104426648/104453804/104414778/104425107/104423142/104433284/104426652/104439099/104414781/108954488/104423009/104451946/104422188"
"GO:0035825","homologous recombination",72,-0.580355537155264,-1.92359854872188,1.09639286825109e-05,0.000137446352324231,9.80146789923932e-05,4048,"tags=40%, list=17%, signal=33%","104436526/104417781/104451930/104430614/104421462/104457005/104416017/104449339/104436379/104450552/104422707/104450731/108959726/104435089/104417677/104426970/104426210/104423216/104414311/108957389/104450505/104455368/104429245/104424415/104450430/104414246/104417056/104443931/104414204"
"GO:0031407","oxylipin metabolic process",61,0.625570542356786,2.03321785805582,1.18087113747927e-05,0.000141868546377717,0.00010116819978989,2190,"tags=44%, list=9%, signal=40%","104457253/104416767/104447921/104438143/104451076/104420528/104454962/104437968/104438134/104430392/104438140/104451079/104420471/104452667/104430084/104421563/104447923/104423496/104418624/104457251/104447749/104418598/104431467/104451088/104415564/104415561/104418620"
"GO:0044038","cell wall macromolecule biosynthetic process",110,-0.523671803191209,-1.8663248180431,1.16818524147982e-05,0.000141868546377717,0.00010116819978989,4928,"tags=48%, list=21%, signal=38%","104452840/104434093/104421224/104454336/104450877/104428556/104440399/104436242/104423261/104420506/104426158/104426539/104451043/104418533/104445003/104454284/104440819/104418540/104448351/104416309/104416851/104426289/104432751/108954969/104421211/104449810/104446277/104457356/104448520/104420017/104421065/104453563/104415874/104419985/104426030/104435787/104426370/104421386/104447899/104422037/104457357/104421212/104426357/108960856/104421716/104415214/104427839/104421207/104419137/104420942/104421213/104429658/104421387"
"GO:0070589","cellular component macromolecule biosynthetic process",110,-0.523671803191209,-1.8663248180431,1.16818524147982e-05,0.000141868546377717,0.00010116819978989,4928,"tags=48%, list=21%, signal=38%","104452840/104434093/104421224/104454336/104450877/104428556/104440399/104436242/104423261/104420506/104426158/104426539/104451043/104418533/104445003/104454284/104440819/104418540/104448351/104416309/104416851/104426289/104432751/108954969/104421211/104449810/104446277/104457356/104448520/104420017/104421065/104453563/104415874/104419985/104426030/104435787/104426370/104421386/104447899/104422037/104457357/104421212/104426357/108960856/104421716/104415214/104427839/104421207/104419137/104420942/104421213/104429658/104421387"
"GO:1903338","regulation of cell wall organization or biogenesis",84,-0.563397939222533,-1.91346201671761,1.25047710836901e-05,0.000148172972430027,0.000105663963302703,4994,"tags=58%, list=21%, signal=46%","104415140/104432668/104449723/104432296/104436342/104433571/104419673/104436178/104442017/104457076/104449642/104419147/104436544/104441811/104441869/104445234/104438287/104424339/104424951/104433452/104430826/104425859/104423107/108955470/104449597/104433840/104440984/104454661/104435754/104440985/104433132/104436140/104432899/104426509/104443362/104435678/104427329/104424587/104447689/104421946/104448512/104432862/104443332/104437447/104421673/104440632/104443328/104449656/104425845"
"GO:0009407","toxin catabolic process",63,0.611486379153071,2.00356742361592,1.34385563959077e-05,0.000157085828141353,0.000112019829985802,2989,"tags=51%, list=13%, signal=44%","104449769/104430041/104414197/104426412/104433115/104448643/104456097/104414195/104425815/104426416/104456096/104440614/104425063/108953811/104426419/104456066/104426417/104448647/104456799/104425388/104456798/104448642/104434999/104414194/104429546/104432947/104454030/104414196/104425056/104419722/104425386/104450033"
"GO:0009615","response to virus",149,0.486061061595255,1.78389822256883,1.38544604863111e-05,0.000159788110942121,0.000113946860982152,2717,"tags=23%, list=12%, signal=20%","104438029/104437925/104423239/104429945/104432518/104447921/104451076/104432517/104439453/104456201/104443071/104430869/104415812/104427763/104442845/104450645/104451079/104438025/104438022/104420657/104422827/104447923/104452953/104450646/104447749/104418598/104451088/104422829/104431394/104443989/104456202/104422828/104420651/104434029"
"GO:0009664","plant-type cell wall organization",189,-0.458866912627298,-1.74575777736631,1.45092277211875e-05,0.000165137920774041,0.000117761875964208,3808,"tags=34%, list=16%, signal=29%","104446224/104421410/104443333/104454651/104419716/104418878/104418234/104422018/104418533/104447719/104425976/104443964/104445003/104433800/104418932/104441204/104426289/104436587/104415695/104442066/104421211/104436023/104415923/104446277/104436022/104454440/104433075/104419985/104426030/104441685/104426370/104441535/104422490/104454350/104415271/104416318/104422037/104457357/104454301/104436305/104433444/104421212/108960856/104434842/104450215/104421716/104450450/104432728/104433548/104432727/104415214/104421207/104449713/104440602/104424341/104419137/104420942/104421213/104444168/104453381/104424356/104433863/104422260/104424340/104444481"
"GO:0007051","spindle organization",60,-0.609807008263257,-1.966721565709,1.50390692839352e-05,0.00016677942218723,0.00011893245074745,5743,"tags=68%, list=25%, signal=52%","104433934/104425502/104427007/104425382/104450591/104443750/104425084/104419518/104450241/104449227/104456492/104449951/104449307/104426500/104419448/104449273/104424727/104453102/104425083/104427736/104450202/104437808/104425628/104432805/104435073/104430554/104422192/104452702/104418769/104441392/104440833/104450284/104423733/104445475/104428689/104433935/104441197/104419381/104415284/104448029/104449185"
"GO:0009827","plant-type cell wall modification",69,-0.580535871852331,-1.92118570439074,1.49198892578975e-05,0.00016677942218723,0.00011893245074745,2819,"tags=46%, list=12%, signal=41%","104454651/104419716/104418878/104425976/104433800/104418932/104441204/104436587/104415923/104454440/104426370/104441535/104422490/104415271/104454301/104433444/104421716/104450450/104432728/104433548/104432727/104449713/104440602/104424341/104419137/104444168/104453381/104424356/104433863/104422260/104424340/104444481"
"GO:0042545","cell wall modification",146,-0.483902254255609,-1.78950792260012,1.54388290687999e-05,0.000169045406892556,0.000120548352222741,4038,"tags=42%, list=17%, signal=35%","104456824/104424502/104415856/104445742/104454651/104419716/104440323/104418878/104456738/104452026/104420606/104425074/104419527/104425976/104433800/104456837/104418932/108960130/104441204/104416309/104456739/104436587/104436378/104450258/104415923/104445790/104454440/104439615/104419526/104426370/104441535/104432928/104422490/104415271/104454301/104433444/104421716/104450450/104432728/104416758/104443687/104440743/104417569/104433548/104414336/104432727/104449713/104440602/104424341/104456622/104419137/104435721/104444168/104453381/104424356/104426052/104433863/104422260/104433228/104424340/104444481"
"GO:0065009","regulation of molecular function",204,-0.436654200007724,-1.67506201174171,1.62475521406503e-05,0.000175676657520781,0.000125277178347646,5338,"tags=36%, list=23%, signal=28%","104414886/104426868/104448216/104432921/104434085/104421829/104420304/104443750/104443588/104418995/104438005/104440682/104444403/104449287/104434918/104442017/104434087/104453694/104442019/104449581/104436411/104453356/104436377/104442255/104427152/108959299/104440204/104451807/104445696/104448925/104454424/104418505/104425881/104453153/104449298/104433741/104454306/104437724/104444419/104421442/104422192/104421184/104444453/104442402/104420479/104440833/104449491/104448401/104422835/104433227/104423037/104450300/104450526/104419381/104450216/104457402/104449286/104447563/104441874/104421356/104447839/104443332/104425392/104453686/104445554/104424341/104426781/104436414/104447569/104445692/104425837/104443720/104424340"
"GO:0070592","cell wall polysaccharide biosynthetic process",107,-0.5220173526785,-1.85405913129365,1.7449482049102e-05,0.000186343234228064,0.000132883644974318,4346,"tags=48%, list=19%, signal=39%","104452840/104434093/104421224/104450877/104440399/104436242/104423261/104420506/104426158/104426539/104451043/104418533/104445003/104454284/104440819/104418540/104448351/104416309/104416851/104426289/104432751/108954969/104421211/104449810/104446277/104457356/104448520/104420017/104421065/104453563/104415874/104419985/104426030/104435787/104426370/104421386/104447899/104422037/104457357/104421212/104426357/108960856/104421716/104415214/104427839/104421207/104419137/104420942/104421213/104429658/104421387"
"GO:0000911","cytokinesis by cell plate formation",78,-0.568247791953528,-1.91422247963762,1.96610174893832e-05,0.000204900965401403,0.000146117390599601,3988,"tags=44%, list=17%, signal=36%","104414812/104450591/104425495/104420016/104421380/104453632/104456402/104456999/104452720/104424727/104425861/104450268/104415497/104429717/104418872/104448181/104453968/104452721/104440057/104433611/104455025/104441974/104418769/104414469/104414988/104441051/104429698/104428689/104450126/104425799/104415284/104450309/104433397/104420951"
"GO:2000652","regulation of secondary cell wall biogenesis",77,-0.567676813763639,-1.91377806019642,1.95538784909277e-05,0.000204900965401403,0.000146117390599601,4994,"tags=57%, list=21%, signal=45%","104449723/104432296/104436342/104433571/104419673/104436178/104442017/104457076/104449642/104419147/104436544/104441811/104441869/104445234/104424339/104424951/104433452/104430826/104425859/108955470/104433840/104440984/104454661/104435754/104440985/104433132/104436140/104432899/104426509/104443362/104435678/104427329/104424587/104447689/104421946/104448512/104432862/104443332/104437447/104421673/104440632/104443328/104449656/104425845"
"GO:0010026","trichome differentiation",112,-0.51301584567889,-1.83369746110313,2.25429117095646e-05,0.000232138317009207,0.000165540679972492,5330,"tags=38%, list=23%, signal=29%","104418362/104415140/104442140/104423135/104445500/104438830/104433326/104447105/104452125/104456408/104440426/104444093/104441743/104451783/104419668/104435952/104436817/104443817/104414355/104419543/104441643/104415883/104424517/104422815/104424435/104432929/104446122/104442164/104449440/104425137/104418339/104441632/104442098/104423641/104432236/104442190/104445554/104450012/104436346/104426319/104450390/104419258"
"GO:0051338","regulation of transferase activity",57,-0.605301047829691,-1.926930211744,2.47979075727956e-05,0.000252355177064332,0.000179957570744994,3488,"tags=44%, list=15%, signal=37%","108959299/104440204/104448925/104418505/104453153/104449298/104454306/104437724/104444419/104421442/104422192/104444453/104420479/104440833/104449491/104448401/104422835/104450300/104450526/104419381/104457402/104449286/104447839/104425392/104445554"
"GO:0010090","trichome morphogenesis",99,-0.521323461664015,-1.81626576740668,2.64594182536991e-05,0.000266132520807554,0.000189782363484304,5330,"tags=37%, list=23%, signal=29%","104418362/104415140/104442140/104423135/104445500/104433326/104447105/104456408/104440426/104444093/104441743/104451783/104419668/104435952/104443817/104414355/104419543/104441643/104424517/104422815/104424435/104432929/104446122/104442164/104449440/104425137/104418339/104441632/104423641/104432236/104442190/104445554/104450012/104436346/104426319/104450390/104419258"
"GO:0044772","mitotic cell cycle phase transition",103,-0.521013621632026,-1.83431791400751,3.40827625784576e-05,0.000338868846326044,0.000241651528989427,3488,"tags=37%, list=15%, signal=32%","108959299/104440204/104425861/104448925/108957567/104457005/104418505/104450473/104428708/104453153/104440258/104449298/104437724/104421442/104424460/104440824/104433373/104418737/104450358/108959733/104449571/104420479/104448958/104429245/104449491/104448401/104422835/104432659/104415868/104421520/104450526/104457402/104449286/104447839/104425392/104421489/104433641/104423486"
"GO:0010038","response to metal ion",294,0.400751162700957,1.59406469969039,4.40565022645549e-05,0.000433055391577727,0.00030881710917499,3064,"tags=23%, list=13%, signal=21%","104421623/104414797/104429026/104449369/104448695/104442057/104421217/104426361/104447921/104451076/104454045/104451878/104422471/104426362/104422464/104425170/104457372/104434046/104421646/104427171/104451079/104457240/104425063/104447923/104421233/104457241/104431142/104457247/104457242/104451880/104447749/104418788/104457244/104456799/104418598/104419410/104423509/104451088/104420993/104421034/104427612/104437553/104442154/104431364/104456798/104415469/104441763/104436294/104422465/104421461/104421046/104452844/104434888/104418791/104431032/104432763/104436549/104425056/104443368/104436112/104445285/104421647/104427260/104424537/104451879/104453728/104414800/104430566/104447754"
"GO:0007131","reciprocal meiotic recombination",62,-0.581726274602406,-1.87605347409739,4.77310860458523e-05,0.000444072176807415,0.000316673313792693,4970,"tags=47%, list=21%, signal=37%","104426972/104433521/104450068/104436526/104417781/104451930/104430614/104421462/104457005/104416017/104449339/104436379/104450552/104422707/104450731/104435089/104417677/104426970/104426210/104414311/108957389/104455368/104429245/104424415/104450430/104414246/104417056/104443931/104414204"
"GO:0140527","reciprocal homologous recombination",62,-0.581726274602406,-1.87605347409739,4.77310860458523e-05,0.000444072176807415,0.000316673313792693,4970,"tags=47%, list=21%, signal=37%","104426972/104433521/104450068/104436526/104417781/104451930/104430614/104421462/104457005/104416017/104449339/104436379/104450552/104422707/104450731/104435089/104417677/104426970/104426210/104414311/108957389/104455368/104429245/104424415/104450430/104414246/104417056/104443931/104414204"
"GO:0090626","plant epidermis morphogenesis",146,-0.470984731911943,-1.74173792696347,4.66752767668427e-05,0.000444072176807415,0.000316673313792693,5368,"tags=38%, list=23%, signal=29%","104455704/104418362/104415140/104442140/104423135/104418343/104445500/104434137/104438830/104433326/104447105/104452125/104456408/104440426/104418409/104444093/104441743/104451783/104446224/104419668/104441765/104435952/104443817/104414355/104419543/104441643/104424517/104422815/104453968/104432773/104424435/104432929/104433611/104439768/104446122/104431465/104442164/104449440/104424884/104425137/104418339/104441632/104441829/104423641/104432236/104442190/104415769/104445554/104450012/104447812/104436346/104416279/104426319/104450390/104419258"
"GO:0010564","regulation of cell cycle process",178,-0.45692791096921,-1.71874777398907,4.77441762347857e-05,0.000444072176807415,0.000316673313792693,3988,"tags=33%, list=17%, signal=28%","104456402/104451930/104422651/104423487/104456808/104422329/104425861/108957567/104442036/104422636/104421462/104447916/104457005/104426581/104450473/104428708/104453968/104422707/104440258/104450731/104437808/104437757/104424613/104417677/104433611/104455025/104424460/104440824/104433373/104418737/104427667/104450358/104430554/104422192/108959733/104449571/104448958/104426302/104418769/104429245/104440833/104449491/104414469/104419312/104450284/104432659/104428689/104433935/104421520/104424440/104419381/104415284/104441797/104433905/104421489/104433641/104419786/104423486/104419784"
"GO:0006281","DNA repair",353,-0.375928394354859,-1.52849025356108,4.61632766501856e-05,0.000444072176807415,0.000316673313792693,4206,"tags=24%, list=18%, signal=20%","104417232/104448490/104456451/104436526/104436088/104451930/104426355/104423592/104418677/104454300/104419890/104456536/104430614/104422418/104442036/108957506/104416534/104450624/104444889/104421462/104447916/104421740/104434825/104448734/104416017/104421000/104415172/104449339/104436379/104414544/108954846/104456397/104415883/104456749/104434005/104432830/104422019/104419082/104433741/104438299/108959726/104426082/104435089/104426205/104435958/104440693/104440592/104423216/104421578/108954886/104444824/104426075/108957389/104449423/104433646/104456702/104437942/104450505/104455368/104441316/108954852/104448226/104453362/104441961/104433350/104441854/104436127/104450430/104449071/104448747/104421925/104448688/104440804/104420611/104432311/104440745/104420885/104445842/104443931/108960673/104419138/104437239/104456527/104435818/104452063/104426319"
"GO:0006974","cellular response to DNA damage stimulus",393,-0.367611221135484,-1.50075902426137,5.48250852005127e-05,0.000504507432962165,0.000359770435918258,3966,"tags=22%, list=17%, signal=19%","104436088/104451930/104426355/104422651/104423592/104418677/104454300/104419890/104456536/104430614/104422418/104442036/108957506/104416534/104450624/104444889/104421462/104447916/104421740/104434825/104448734/104416017/104421000/104415172/104449339/104436379/104414544/108954846/104456397/104415883/104456749/104434005/104432830/104422019/104419082/104433741/104438299/108959726/104426082/104435089/104426205/104435958/104440693/104424460/104440592/104423216/104421578/108954886/104444824/104426075/108957389/104449423/104433646/104456702/104437942/104450505/104455368/104449571/104441316/108954852/104429245/104448226/104453362/104434817/104441961/104433350/104441854/104436127/104450430/104449071/104448747/104421925/104448688/104440804/104420611/104432311/104440745/104420885/104445842/104426812/104443931/108960673/104419138/104437239/104456527/104435818/104452063/104426319"
"GO:0009845","seed germination",267,0.403112052941217,1.60531292758582,6.66872618794912e-05,0.000607205068692209,0.000433005379073483,1666,"tags=15%, list=7%, signal=14%","104414797/104446890/104438070/104445226/104446880/104429945/104418516/104445224/104447535/104446884/104430586/104440491/104423734/104456937/104457022/104416476/104456466/104456856/104423724/104415664/104456966/104420193/104444175/104445629/104421098/104453019/104451029/104417344/104435377/104423750/104414728/104445630/104441025/104443795/104414729/104445225/104419941/104421097/108955234"
"GO:0030029","actin filament-based process",118,-0.485736741734784,-1.75159080112666,8.37083399363213e-05,0.000746471278813587,0.000532317820973243,6297,"tags=43%, list=27%, signal=32%","104414714/104454017/104421446/104414319/104418924/104424911/104438608/104421478/104420924/104456572/104450162/104443084/104418362/108956569/104442140/104418942/104416283/104421380/104448108/104432936/104418931/104449567/104456189/104439914/104436268/104414393/104415600/104422954/104433899/104414355/104441772/104421663/104454362/104419878/104447790/104426289/104449254/104425680/104425391/104436746/104432839/104424972/104423641/104432291/104438203/104441351/104438263/104440250/104443209/104417524/104434314"
"GO:0048646","anatomical structure formation involved in morphogenesis",317,-0.387653459683736,-1.55853029042427,8.31372195187438e-05,0.000746471278813587,0.000532317820973243,4722,"tags=32%, list=20%, signal=26%","104450746/104423872/104447999/104436550/104426827/104418823/104421894/104414090/104418072/104436242/104454993/104422976/104425836/104443937/108955638/104456556/104456094/104424278/104445423/104414401/104436598/104422394/104427927/104443701/104418257/104423874/104418234/104426853/104433598/104418068/104420204/104420104/104424351/104416167/104422855/104448897/104453990/104436315/104436587/104453968/104419221/104415695/104449811/104441053/104432746/104449264/104435980/104437781/104415923/104454010/104423873/104440594/104440057/104454392/104433611/104420078/104446081/104427154/104439768/104447867/104414114/104425302/104445825/104456997/104438209/104436537/104452702/104443938/104449491/104414988/104422490/104437829/104435470/104454301/104433444/104443944/104422660/104454387/104441197/104446088/104424200/104425799/104457001/104427686/104432728/104452380/104450309/104450029/104432727/104439602/104426354/104440602/104417938/104414842/104419064/104449934/104455707/104444444/104422260/104422129"
"GO:0000271","polysaccharide biosynthetic process",304,-0.379823588253418,-1.52285473717285,9.83186253087304e-05,0.000867812356041345,0.000618847630836907,5244,"tags=38%, list=22%, signal=30%","104426358/104446786/104426081/104419979/104446001/104450518/104453925/104456301/104452430/104452840/104434093/104424277/104452186/104421224/104450245/104421362/104454336/104450692/104448567/104450877/104441697/104453608/104418433/104436178/104440399/104436242/104424626/104419950/104414043/104450691/104457216/104457076/104423261/104456824/104420506/104426158/104444119/104456119/104426539/104422325/104432938/104451043/104418234/104433306/104418533/104449727/104445003/104454284/104419153/104440819/104420970/104418540/104433800/104456837/104434539/104448351/104443501/104416309/104441836/104416851/104426289/104432751/108954969/104442066/104421211/104449810/104436023/104422775/104426790/104451961/104452403/104456116/104446277/104457356/104448723/104436022/104448520/104440888/104420017/104456046/104437065/104432885/104450844/104421065/104436967/104453563/104415874/104450842/104419985/104426030/104435787/104426370/104421386/104445133/104447899/104434467/104422037/104457357/104421212/104426357/108960856/104421716/104440743/104442048/104415214/104450362/104427839/104421207/104456117/104419137/104419367/104420942/104421213/104429658/104449557/104421387"
"GO:0071248","cellular response to metal ion",52,0.614678251795259,1.94708605947169,0.00010380201647477,0.000906957012633093,0.000646762165382407,1624,"tags=29%, list=7%, signal=27%","104429026/104449369/104448695/104442057/104421217/104451878/104457372/104457240/104457241/104457247/104457242/104451880/104418788/104457244/104419410"
"GO:0090351","seedling development",292,0.386616111154099,1.5374566574144,0.000113948464687996,0.000985654219551165,0.00070288210849648,1666,"tags=13%, list=7%, signal=13%","104414797/104446890/104438070/104445226/104446880/104429945/104418516/104445224/104447535/104446884/104430586/104440491/104423734/104456937/104457022/104416476/104456466/104456856/104423724/104415664/104456966/104420193/104444175/104445629/104421098/104453019/104451029/104417344/104435377/104423750/104414728/104445630/104441025/104443795/104414729/104445225/104419941/104421097/108955234"
"GO:0042325","regulation of phosphorylation",64,-0.562742258386949,-1.82780674141732,0.000139026930222084,0.00119067618457528,0.000849085785410541,3488,"tags=39%, list=15%, signal=33%","108959299/104440204/104448925/104418505/104453153/104449298/104437724/104437393/104444419/104421442/104422192/104421184/104444453/104420479/104440833/104449491/104448401/104422835/104450526/104419381/104457402/104449286/104421356/104447839/104425392"
"GO:0006749","glutathione metabolic process",77,0.537039863799233,1.81427076157161,0.000142060470476064,0.00120472849962545,0.000859106663560101,2989,"tags=42%, list=13%, signal=36%","104449769/104430041/104414197/104426412/104433115/104448643/104456097/104414195/104425815/104426416/104456096/104440614/104425063/108953811/104426419/104456066/104426417/104448647/104456799/104425388/104456798/104448642/104434999/104414194/104429546/104432947/104454030/104414196/104425056/104419722/104425386/104450033"
"GO:0009932","cell tip growth",202,-0.416438086308813,-1.59633285534374,0.000146143435748182,0.00122732108662308,0.000875217714342714,4930,"tags=34%, list=21%, signal=27%","104436512/104447304/104427210/104418510/104418995/104451299/104453349/104434410/104441969/104452125/104421375/104432936/104436178/104420088/104440399/104457076/104452759/104431988/104451807/104438019/104421215/104445861/104424057/104456819/104438265/104425130/104423755/104444191/104441072/104431313/104422608/104424343/104442099/104421767/104450075/104441385/104423765/104443716/104456330/104456938/104423056/104451051/104450247/104419263/104423744/104440344/104456307/104423745/104423747/104434842/104450215/104422241/104415214/104423892/104420412/104441003/108955809/104438263/104423748/104436397/104444677/104444168/104420414/104423097/104421459/104434314/104435383/104423752"
"GO:0061982","meiosis I cell cycle process",76,-0.530712934630838,-1.7868184728779,0.000168959044616191,0.00140528436147121,0.00100212550754138,4048,"tags=39%, list=17%, signal=33%","104436526/104417781/104451930/104430614/104421462/104457005/104416017/104449339/104436379/104450552/104422707/104450731/104424613/104435089/104449856/104417677/104426970/104426210/104417021/104414311/108957389/104455911/104455368/104429245/104424415/104450430/104414246/104417056/104443931/104414204"
"GO:0050790","regulation of catalytic activity",179,-0.429341289749381,-1.61701960505171,0.000177444422026091,0.0014618040481197,0.00104243038904551,5338,"tags=35%, list=23%, signal=27%","104414886/104426868/104448216/104432921/104434085/104421829/104420304/104443750/104443588/104418995/104438005/104444403/104449287/104434918/104434087/104453694/104442019/104449581/104436411/104436377/104442255/108959299/104440204/104451807/104448925/104454424/104418505/104425881/104453153/104449298/104433741/104454306/104437724/104444419/104421442/104422192/104421184/104444453/104420479/104440833/104449491/104448401/104422835/104433227/104423037/104450300/104450526/104419381/104450216/104457402/104449286/104441874/104421356/104447839/104425392/104453686/104445554/104424341/104426781/104436414/104425837/104443720/104424340"
"GO:0001510","RNA methylation",67,0.556858889597656,1.83993309726822,0.000188198782869268,0.00152425589210623,0.00108696556467813,6233,"tags=58%, list=27%, signal=43%","104429917/104431492/104422042/104424470/104431951/104414616/104453416/104418846/104420921/104448731/104445708/104422007/104426719/104447254/104414939/104415765/104448829/104424636/104442228/104436330/104453906/104419242/104454457/104441277/104441306/104420882/104438243/104454305/104431133/104440803/104424439/104426655/104445589/104450170/104419647/104449109/104418316/104456606/104418657"
"GO:0044786","cell cycle DNA replication",69,-0.541224563679961,-1.79109155010416,0.000188549572780771,0.00152425589210623,0.00108696556467813,4206,"tags=39%, list=18%, signal=32%","104448490/104456402/104449465/104425861/104422636/104426581/104436379/104453968/104433741/104437724/104433611/104433373/104440592/104427667/104444824/104457116/104426302/104449491/104414469/104419312/104453362/104457402/104441797/104419786/104456527/104445554/104419784"
"GO:0009873","ethylene-activated signaling pathway",109,0.486870325427054,1.70251255865901,0.000197179969638852,0.00157926549757044,0.00112619358877551,1750,"tags=17%, list=7%, signal=16%","104419595/104429009/104419591/104429010/104422823/104436613/104428922/104419011/104429014/104449589/104456112/104415175/104429840/104452588/104456109/104414523/104426941/104448081/104445200"
"GO:0033692","cellular polysaccharide biosynthetic process",237,-0.397646929811132,-1.56082705433306,0.000200814985416477,0.00159362350812158,0.00113643246213477,5244,"tags=40%, list=22%, signal=31%","104426358/104446786/104419979/104446001/104450518/104456301/104452430/104452840/104434093/104424277/104421224/104450245/104421362/104454336/104450692/104448567/104450877/104453608/104436178/104440399/104436242/104424626/104419950/104450691/104457076/104423261/104456824/104420506/104426158/104444119/104456119/104426539/104451043/104418234/104418533/104445003/104454284/104440819/104418540/104433800/104456837/104448351/104443501/104416309/104416851/104426289/104432751/108954969/104421211/104449810/104436023/104422775/104451961/104452403/104456116/104446277/104457356/104436022/104448520/104440888/104420017/104456046/104450844/104421065/104436967/104453563/104415874/104450842/104419985/104426030/104435787/104426370/104421386/104445133/104447899/104434467/104422037/104457357/104421212/104426357/108960856/104421716/104440743/104442048/104415214/104427839/104421207/104456117/104419137/104419367/104420942/104421213/104429658/104449557/104421387"
"GO:0042274","ribosomal small subunit biogenesis",80,0.531745978827809,1.80360218189665,0.000206529605615817,0.00162407371688802,0.00115814687933846,6282,"tags=50%, list=27%, signal=37%","104429890/104443912/104438520/104449943/104449195/104426931/104443793/104419474/104426585/104456933/104444852/104445712/104425945/104423157/104428398/104441419/104451912/104424942/104422892/104420218/104419201/104445063/104425374/104445721/104440604/104419506/104422669/104456957/104443128/104422052/104415691/104437330/104456154/104421702/104415840/108958915/104454244/104448162/104421749/104414585"
"GO:0001932","regulation of protein phosphorylation",57,-0.567242708217679,-1.80577435934601,0.000246224815937236,0.00191877897104243,0.00136830480928611,3488,"tags=56%, list=15%, signal=48%","104451231/104442362/104424834/104442493/104449164/104414886/104432921/104443750/104449287/108959299/104440204/104448925/104418505/104453153/104449298/104437724/104437393/104444419/104421442/104422192/104444453/104420479/104440833/104449491/104448401/104422835/104450526/104419381/104457402/104449286/104447839/104425392"
"GO:0009404","toxin metabolic process",106,0.489066974010896,1.7043608140071,0.000248617629568676,0.00192012722836522,0.0013692662681132,2989,"tags=38%, list=13%, signal=33%","104449769/104430041/104447435/104414197/104426412/104433115/104448643/104456097/104414195/104455383/104425815/104426416/104456096/104440614/104425063/104454830/108953811/104426419/104456066/104426417/104448647/104456799/104425388/104456798/104448642/104451620/104434999/104414194/104429546/104432947/104417487/104454030/104434125/104414196/104425056/104415999/104419722/104442294/104425386/104450033"
"GO:0031122","cytoplasmic microtubule organization",53,-0.586352592579745,-1.84389938755229,0.000257522385618361,0.00197129967752108,0.00140575796900195,8501,"tags=77%, list=36%, signal=49%","104454388/104443383/104456562/104440871/104415705/104446540/104449350/104426959/104419704/104441381/104421398/104452900/104444830/104418175/104426772/104433934/104425502/104423135/104452430/104441722/104453632/104416509/104426864/104454041/104426040/104445423/104433374/104418234/104425124/104450268/104420843/104419543/104448181/104433954/104422032/104414569/104456120/104444993/104434842/104419381/104420951"
"GO:0019953","sexual reproduction",164,-0.432926879169857,-1.62205434251302,0.000273263100413117,0.00207344370050303,0.00147859812411899,4291,"tags=34%, list=18%, signal=28%","104454993/104415801/104447800/104436168/104454389/104423592/104454651/104422367/104456536/104414040/104435998/104427898/104425353/104441796/104443330/104444449/104453968/104450799/104454868/104450731/104414490/104414949/108959726/104440057/104425065/104433611/104443621/104423216/104445825/104434564/104438209/104456029/104450247/104429245/104434817/104414988/104425583/104450683/104423733/104445475/104428689/104421520/104442300/104437008/104415360/104450309/104414204/104435818/104440602/104418966/104417634/104414948/104446351/104417524/104424356"
